taxon	date
HUNAN-YUEYANG-YUEYANGLOU/317/2009	2009-03-02
HUNAN-ZHUZHOU-LUSONG/1198/2009	2009-03-23
JIANGSU-NANJING-GULOU/11/2009	2009-01-19
JIANGSU-NANJING-GULOU/110/2009	2009-02-05
JIANGSU-NANJING-QINHUAI/127/2008	2008-09-25
JIANGSU-NANJING-XIAGUAN/1365/2008	2008-09-25
JIANGSU-XUZHOU-QUANSHAN/195/2008	2008-09-05
JIANGSU-XUZHOU-QUANSHAN/377/2009	2009-09-07
JIANGXI-GANZHOU-ZHANGGONG/118/2009	2009-06-18
JIANGXI-GANZHOU-ZHANGGONG/1218/2009	2009-09-25
JIANGXI-YICHUN-YUANZHOU/1119/2009	2009-04-16
JIANGXI-YICHUN-YUANZHOU/11218/2009	2009-11-26
JIANGXI-YICHUN-YUANZHOU/14/2009	2009-01-06
JILIN-CHANGCHUN-CHAOYANG/111/2009	2009-01-06
JILIN-CHANGCHUN-CHAOYANG/1188/2008	2008-11-11
JILIN-CHANGCHUN-CHAOYANG/1258/2008	2008-11-28
JILIN-CHANGCHUN-CHAOYANG/1295/2008	2008-12-09
JILIN-JILIN-CHUANYING/121/2009	2009-01-12
JILIN-JILIN-CHUANYING/163/2009	2009-02-06
JILIN-JILIN-CHUANYING/18/2009	2009-01-04
LIAONING-BENXI-MINGSHAN/1254/2009	2009-11-24
LIAONING-DANDONG-DONGGANG/120/2010	2010-01-07
LIAONING-DANDONG-ZHENXING/1117/2009	2009-03-31
LIAONING-DANDONG-ZHENXING/1686/2010	2010-08-18
LIAONING-DANDONG-ZHENXING/175/2009	2009-03-01
LIAONING-LIAOYANG-TIEDONG/14/2009	2009-04-14
NINGXIA-GUYUAN-YUANZHOU/168/2008	2008-12-02
NINGXIA-SHIZUISHAN-DAWUKOU/186/2008	2008-12-07
NINGXIA-SHIZUISHAN-PINGLUO/51/2008	2008-12-23
NINGXIA-YINCHUAN-XINGQING/233/2009	2009-02-10
NINGXIA-ZHONGWEI-ZHONGNING/17/2009	2009-01-15
SHAANXI-XIAN-BEILIN/1383/2008	2008-12-26
SHANDONG-JINAN-HUAIYIN/11/2009	2009-01-06
SHANDONG-JINAN-HUAIYIN/1106/2009	2009-02-09
SHANDONG-JINAN-HUAIYIN/148/2009	2009-01-12
SHANDONG-JINAN-HUAIYIN/162/2009	2009-01-14
SHANDONG-JINAN-HUAIYIN/19/2009	2009-01-07
SHANDONG-JINAN-LIXIA/1109/2008	2008-12-30
SHANDONG-JINAN-LIXIA/1112/2008	2008-12-31
SHANDONG-JINAN-LIXIA/1113/2008	2009-01-01
SHANDONG-JINAN-LIXIA/113/2009	2009-01-13
SHANDONG-JINAN-LIXIA/12/2009	2009-01-06
SHANDONG-JINAN-LIXIA/13/2009	2009-01-06
SHANDONG-JINAN-LIXIA/197/2008	2008-12-11
SHANDONG-TAIAN-TAISHAN/126/2009	2009-01-16
SHANDONG-TAIAN-TAISHAN/449/2009	2009-09-05
SHANGHAI-NANHUI/111/2009	2009-02-02
SHANGHAI-NANHUI/1115/2008	2008-08-15
SHANGHAI-NANHUI/1203/2008	2008-12-31
SHANGHAI-NANHUI/1203/2009	2009-07-13
SHANGHAI-PUDONG-XIN/2115/2008	2008-09-01
SHANGHAI-PUDONG-XIN/217/2009	2009-02-26
SHANXI-JINZHONG-TAIGU/118/2009	2009-01-12
SHANXI-TAIYUAN-CHENGQU/1261/2008	2008-12-03
SICHUAN-CHENGDU-WUHOU/51/2009	2009-01-23
SICHUAN-PANZHIHUA-EAST/1827/2009	2009-11-01
SICHUAN-PANZHIHUA-EAST/1836/2009	2009-11-02
SICHUAN-PANZHIHUA-WEST/325/2009	2009-09-15
SICHUAN-ZIYANG-ANYUE/154/2009	2009-03-20
TIANJIN-HEDONG/119/2009	2009-02-01
TIANJIN-HEDONG/1191/2008	2008-09-15
TIANJIN-HEDONG/1192/2008	2008-09-17
TIANJIN-HEXI/1125/2008	2008-09-03
TIANJIN-HEXI/121/2009	2009-02-03
TIANJIN-HONGQIAO/1120/2008	2008-10-06
TIANJIN-HONGQIAO/19/2009	2009-01-20
TIANJIN-JINNAN/15/2009	2009-01-06
XINJIANG-CHANGJI-HUI-HUTUBI/11/2009	2009-01-07
XINJIANG-CHANGJI/110/2009	2009-01-08
YUNNAN-KUNMING-WUHUA/327/2009	2009-10-30
YUNNAN-KUNMING-XISHAN/188/2008	2008-09-03
ZHEJIANG-LISHUI-LIANDU/1339/2009	2009-09-23
ZHEJIANG-ZHOUSHAN-HAISHU/1632/2008	2008-09-11
ZHEJIANG-ZHOUSHAN-HAISHU/1633/2008	2008-09-11
