state	cp1.kappa	cp2.kappa	cp3.kappa	cp1.alpha	cp2.alpha	cp3.alpha	cp1.mu	cp2.mu	cp3.mu	cp1.frequencies1	cp1.frequencies2	cp1.frequencies3	cp1.frequencies4	cp2.frequencies1	cp2.frequencies2	cp2.frequencies3	cp2.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
170000000	12.497	17.032	18.330	8.3994E-2	0.1938	1.0268	0.4656	0.2515	2.2829	0.2870	0.1829	0.3469	0.1832	0.2552	0.2299	0.2195	0.2953	0.2265	0.2797	0.2487	0.2451	1.0729E-3	4.5503E-4	1.0374E-3	0.4196	4.7004E-2	0.387	4.713	217.002
171000000	14.979	13.956	16.915	6.2642E-2	4.0496E-2	1.1546	0.4169	0.2390	2.3441	0.3068	0.1960	0.3268	0.1705	0.2620	0.2456	0.2207	0.2717	0.2254	0.2897	0.2500	0.2348	9.6873E-4	3.1747E-4	9.549E-4	0.3370	4.4684E-3	0.456	4.697	236.438
172000000	14.812	11.267	18.985	5.0257E-2	3.999E-2	1.1764	0.4483	0.2394	2.3122	0.3042	0.1845	0.3443	0.1670	0.2360	0.2423	0.2275	0.2942	0.2217	0.2851	0.2672	0.2260	9.7005E-4	3.7678E-4	9.5832E-4	0.3912	-8.4638E-2	0.401	4.764	232.485
173000000	10.617	13.216	19.443	7.4436E-2	8.9197E-2	1.1891	0.4487	0.2330	2.3183	0.2879	0.1863	0.3515	0.1744	0.2586	0.2171	0.2195	0.3048	0.2140	0.2870	0.2663	0.2327	9.6847E-4	3.7449E-4	9.0992E-4	0.3714	1.9674E-2	0.165	4.696	240.119
174000000	14.233	12.252	20.728	3.6754E-2	2.9458E-2	1.3107	0.4495	0.2610	2.2895	0.2888	0.1902	0.3414	0.1796	0.2644	0.2240	0.2335	0.2781	0.2176	0.2871	0.2622	0.2331	1.0038E-3	3.987E-4	9.4604E-4	0.3989	-7.4777E-2	0.255	4.713	235.782
175000000	14.996	26.259	17.216	5.0973E-2	3.8977E-2	1.2003	0.4109	0.2499	2.3392	0.2877	0.1847	0.3406	0.1871	0.2568	0.2331	0.2314	0.2787	0.2159	0.2787	0.2677	0.2376	1.0811E-3	4.0235E-4	1.0667E-3	0.3592	6.1267E-3	0.385	4.612	214.049
176000000	11.022	20.244	17.686	2.0986E-2	6.3149E-2	1.0086	0.4201	0.2237	2.3563	0.2943	0.1873	0.3343	0.1841	0.2611	0.2362	0.2186	0.2841	0.2204	0.2814	0.2582	0.2400	1.0213E-3	3.6852E-4	1.0169E-3	0.3631	-5.9818E-2	0.376	4.693	227.053
177000000	12.256	15.530	17.962	5.0674E-2	9.7595E-2	1.1062	0.4211	0.2669	2.3120	0.3055	0.1860	0.3453	0.1631	0.2598	0.2318	0.2257	0.2827	0.2123	0.2873	0.2626	0.2378	1.0467E-3	3.1682E-4	1.0235E-3	0.2958	3.5682E-2	0.484	4.734	219.333
178000000	13.466	10.554	19.468	9.9429E-2	3.889E-2	1.1793	0.4436	0.2459	2.3105	0.2823	0.1956	0.3576	0.1645	0.2608	0.2433	0.2187	0.2772	0.2282	0.2895	0.2616	0.2207	9.558E-4	4.276E-4	9.3912E-4	0.4707	-0.1076	0.204	4.701	241.949
179000000	15.950	35.845	17.440	3.961E-2	7.0779E-2	1.0787	0.4105	0.3076	2.2819	0.3065	0.1753	0.3428	0.1753	0.2553	0.2522	0.2123	0.2801	0.2227	0.2881	0.2693	0.2198	1.04E-3	4.6804E-4	1.0155E-3	0.4556	-7.3831E-2	0.162	4.594	224.472
180000000	11.105	15.660	18.872	1.7926E-2	3.4318E-2	1.2070	0.4383	0.2470	2.3147	0.2860	0.1816	0.3468	0.1856	0.2632	0.2337	0.2214	0.2817	0.2215	0.2809	0.2566	0.2410	9.5476E-4	3.7869E-4	9.2577E-4	0.3938	-4.6187E-2	0.306	4.704	241.977
181000000	15.115	12.345	18.180	3.5185E-2	6.9155E-2	1.0756	0.4454	0.2440	2.3106	0.2850	0.1854	0.3595	0.1702	0.2567	0.2298	0.2242	0.2893	0.2255	0.2815	0.2604	0.2326	1.026E-3	4.1197E-4	1.0039E-3	0.3912	4.64E-2	0.125	4.898	228.587
182000000	11.648	17.942	19.015	3.4761E-2	7.6764E-3	1.0883	0.4496	0.2247	2.3257	0.2784	0.1899	0.3554	0.1763	0.2491	0.2362	0.2255	0.2892	0.2303	0.2930	0.2584	0.2184	9.9665E-4	4.6713E-4	9.7324E-4	0.4494	-4.549E-2	0.519	4.649	231.999
183000000	10.675	15.521	22.249	6.5965E-2	0.1040	1.0580	0.4231	0.2513	2.3257	0.2981	0.1792	0.3430	0.1797	0.2579	0.2286	0.2267	0.2868	0.2181	0.2755	0.2610	0.2453	1.0853E-3	4.3723E-4	1.0254E-3	0.4098	-3.8381E-2	0.392	4.504	216.586
184000000	12.345	17.475	18.535	1.9236E-2	0.2034	0.8616	0.3940	0.2571	2.3490	0.2895	0.1786	0.3577	0.1742	0.2566	0.2398	0.2141	0.2896	0.2152	0.2852	0.2640	0.2356	1.0181E-3	4.2247E-4	1.0136E-3	0.4319	-4.1133E-2	0.308	4.616	224.146
185000000	12.353	21.941	19.908	9.132E-3	1.8068E-2	1.3299	0.4659	0.2415	2.2926	0.2973	0.1880	0.3429	0.1718	0.2642	0.2236	0.2266	0.2856	0.2220	0.2784	0.2510	0.2485	9.0159E-4	3.3082E-4	8.9025E-4	0.3695	4.0955E-2	0.229	4.597	241.446
186000000	11.549	14.864	19.136	1.7384E-2	0.1042	1.0184	0.4403	0.2551	2.3046	0.2860	0.1882	0.3550	0.1708	0.2589	0.2432	0.2204	0.2775	0.2361	0.2783	0.2542	0.2314	9.9002E-4	4.2147E-4	9.6298E-4	0.4007	-6.217E-2	0.203	4.696	236.393
187000000	12.867	24.848	18.455	9.4381E-2	0.1891	1.2178	0.4295	0.2571	2.3134	0.2832	0.1838	0.3481	0.1848	0.2445	0.2393	0.2285	0.2877	0.2206	0.2811	0.2621	0.2362	9.6272E-4	3.3365E-4	9.3296E-4	0.3536	-1.7052E-2	0.079	4.832	240.903
188000000	15.013	20.453	17.473	6.9115E-2	1.0583E-2	0.9311	0.4968	0.2603	2.2428	0.2851	0.1916	0.3452	0.1780	0.2616	0.2422	0.2193	0.2768	0.2251	0.2863	0.2541	0.2345	1.0485E-3	3.8576E-4	9.8729E-4	0.3530	6.724E-2	0.211	4.684	219.203
189000000	12.530	19.247	17.279	3.0906E-2	2.9672E-2	1.1305	0.4788	0.2531	2.2681	0.2889	0.1883	0.3475	0.1753	0.2631	0.2253	0.2246	0.2870	0.2336	0.2774	0.2588	0.2303	9.8521E-4	3.4691E-4	9.4183E-4	0.3558	-4.2716E-2	0.208	4.701	229.735
190000000	11.282	23.696	20.306	1.5298E-2	1.629E-2	1.1745	0.4439	0.2592	2.2969	0.2902	0.1884	0.3385	0.1830	0.2626	0.2286	0.2153	0.2935	0.2276	0.2883	0.2484	0.2358	9.9715E-4	4.627E-4	9.8769E-4	0.4842	-4.0666E-2	0.374	4.769	220.266
191000000	11.012	16.295	17.386	9.8978E-3	3.9846E-3	1.1477	0.4823	0.2434	2.2742	0.2878	0.1833	0.3530	0.1759	0.2537	0.2266	0.2303	0.2894	0.2156	0.2964	0.2588	0.2292	1.0958E-3	4.3284E-4	1.0514E-3	0.3850	-3.233E-2	0.428	4.607	218.918
192000000	11.695	14.459	19.260	6.0144E-2	9.947E-2	1.0402	0.4515	0.2484	2.3001	0.2847	0.1856	0.3398	0.1899	0.2588	0.2314	0.2273	0.2825	0.2333	0.2794	0.2552	0.2321	9.002E-4	3.1672E-4	8.7804E-4	0.3535	-2.4517E-3	0.275	4.868	246.124
193000000	12.074	24.680	17.477	3.6758E-3	2.7342E-2	1.0680	0.4486	0.2613	2.2900	0.2821	0.1871	0.3491	0.1818	0.2518	0.2427	0.2223	0.2831	0.2299	0.2841	0.2518	0.2341	1.0083E-3	4.1456E-4	9.5353E-4	0.4169	2.8133E-2	0.357	4.708	228.125
194000000	8.504	18.036	18.161	3.5794E-2	0.1165	1.3740	0.4740	0.2454	2.2805	0.2998	0.1804	0.3528	0.1670	0.2584	0.2370	0.2164	0.2882	0.2224	0.2962	0.2565	0.2249	9.6203E-4	2.6372E-4	9.5643E-4	0.2640	1.6403E-3	0.168	4.707	232.122
195000000	10.004	19.234	18.602	2.4508E-2	1.1523E-2	1.3054	0.4465	0.2617	2.2918	0.2981	0.1804	0.3375	0.1841	0.2628	0.2440	0.2163	0.2769	0.2285	0.2821	0.2529	0.2364	1.0462E-3	4.287E-4	9.9855E-4	0.4076	-2.5219E-2	0.306	4.596	228.804
196000000	12.399	16.591	20.449	4.6323E-2	3.1258E-2	0.9520	0.4592	0.2594	2.2814	0.2920	0.2053	0.3341	0.1686	0.2582	0.2300	0.2364	0.2754	0.2229	0.2803	0.2589	0.2379	1.0585E-3	5.2784E-4	1.0133E-3	0.4822	6.1274E-2	0.213	4.806	223.185
197000000	13.171	26.434	20.585	4.5892E-2	0.1015	1.2651	0.4293	0.2291	2.3417	0.2991	0.1929	0.3382	0.1698	0.2524	0.2462	0.2094	0.2920	0.2155	0.2862	0.2589	0.2393	1.1215E-3	5.4464E-4	1.0685E-3	0.4686	-9.6432E-4	0.189	4.840	215.262
198000000	11.927	14.031	17.344	2.6429E-2	2.3933E-2	0.9609	0.4252	0.2369	2.3379	0.2991	0.1901	0.3418	0.1690	0.2663	0.2289	0.2028	0.3020	0.2235	0.2856	0.2564	0.2344	1.0509E-3	4.5254E-4	1.0233E-3	0.4422	2.1832E-2	0.678	4.701	216.707
199000000	10.713	13.874	16.459	2.5867E-2	2.8751E-2	1.1103	0.4364	0.2829	2.2807	0.2983	0.1944	0.3268	0.1805	0.2545	0.2267	0.2288	0.2900	0.2273	0.2777	0.2631	0.2319	1.0265E-3	4.9753E-4	9.8608E-4	0.4684	-2.1766E-3	0.154	4.610	232.520
200000000	12.636	14.026	20.198	1.1644E-2	9.7577E-2	1.3489	0.4473	0.2569	2.2959	0.2886	0.1896	0.3396	0.1821	0.2537	0.2361	0.2192	0.2911	0.2264	0.2867	0.2532	0.2336	9.0974E-4	4.2158E-4	9.0267E-4	0.4619	1.7795E-2	0.185	4.671	237.082
