taxon	date
A/Hong_Kong/CUHK43751/2005	2005-07-26
A/Hong_Kong/CUHK45130/2006	2006-12-04
A/Hong_Kong/CUHK50080/2001	2001-11-08
A/Hong_Kong/CUHK50200/2002	2002-10-01
A/Hong_Kong/CUHK50372/2004	2004-07-02
A/Hong_Kong/CUHK50952/2003	2003-07-08
A/Hong_Kong/CUHK5111/2003	2003-01-06
A/Hong_Kong/CUHK51353/2003	2003-07-18
A/Hong_Kong/CUHK51380/2003	2003-07-19
A/Hong_Kong/CUHK51424/2001	2001-12-26
A/Hong_Kong/CUHK51431/2001	2001-12-26
A/Hong_Kong/CUHK51490/2001	2001-12-28
A/Hong_Kong/CUHK52011/2003	2003-08-05
A/Hong_Kong/CUHK52247/2000	2000-12-09
A/Hong_Kong/CUHK52274/2004	2004-08-07
A/Hong_Kong/CUHK52390/2004	2004-08-09
A/Hong_Kong/CUHK52467/2003	2003-08-18
A/Hong_Kong/CUHK5250/2002	2002-01-10
A/Hong_Kong/CUHK5251/2002	2002-01-10
A/Hong_Kong/CUHK52923/2003	2003-08-26
A/Hong_Kong/CUHK5296/2002	2002-01-12
A/Hong_Kong/CUHK5300/2005	2005-01-08
A/Hong_Kong/CUHK53004/2006	2006-03-04
A/Hong_Kong/CUHK53005/2006	2006-03-04
A/Hong_Kong/CUHK53123/2002	2002-12-18
A/Hong_Kong/CUHK5316/2003	2003-01-10
A/Hong_Kong/CUHK53766/2004	2004-09-04
A/Hong_Kong/CUHK53798/2006	2006-03-17
A/Hong_Kong/CUHK53907/2006	2006-03-19
A/Hong_Kong/CUHK5627/2003	2003-01-18
A/Hong_Kong/CUHK5647/2004	2004-01-12
A/Hong_Kong/CUHK5723/2003	2003-01-20
A/Hong_Kong/CUHK60052/2006	2006-06-29
A/Hong_Kong/CUHK6205/2003	2003-02-03
A/Hong_Kong/CUHK6206/2002	2002-02-03
A/Hong_Kong/CUHK6210/2002	2002-02-03
A/Hong_Kong/CUHK6262/2003	2003-02-04
A/Hong_Kong/CUHK6377/2003	2003-02-07
A/Hong_Kong/CUHK6383/2003	2003-02-07
A/Hong_Kong/CUHK63957/2006	2006-09-07
A/Hong_Kong/CUHK64082/2006	2006-09-10
A/Hong_Kong/CUHK6427/2003	2003-02-08
A/Hong_Kong/CUHK6474/2003	2003-02-10
A/Hong_Kong/CUHK65241/2006	2006-09-28
A/Hong_Kong/CUHK66001/2006	2006-10-13
A/Hong_Kong/CUHK68792/2006	2006-12-27
A/Hong_Kong/CUHK6898/2005	2005-02-12
A/Hong_Kong/CUHK69904/2006	2006-12-29
A/Hong_Kong/CUHK70435/2003	2003-09-10
A/Hong_Kong/CUHK7047/2005	2005-02-16
A/Hong_Kong/CUHK71313/2003	2003-09-21
A/Hong_Kong/CUHK72014/2003	2003-09-27
A/Hong_Kong/CUHK74438/2003	2003-11-14
A/Hong_Kong/CUHK74457/2003	2003-11-14
A/Hong_Kong/CUHK7546/2005	2005-02-27
A/Hong_Kong/CUHK7670/2005	2005-03-01
A/Hong_Kong/CUHK7733/2005	2005-03-02
A/Hong_Kong/CUHK8333/2005	2005-03-11
A/Hong_Kong/CUHK83422/2003	2003-12-30
A/Hong_Kong/H090_671_V10/2009	2009-07-06
A/Hong_Kong/H090_674_V10/2009	2009-07-07
A/Hong_Kong/H090_688_V1	2009-07-10
A/Hong_Kong/H090_689_V1	2009-07-09
A/Hong_Kong/H090_692_V10/2009	2009-07-10
A/Hong_Kong/H090_695_V10/2009	2009-07-10
A/Hong_Kong/H090_703_V10/2009	2009-07-17
A/Hong_Kong/H090_710_V10/2009	2009-07-14
A/Hong_Kong/H090_714_V10/2009	2009-07-15
A/Hong_Kong/H090_724_V10/2009	2009-07-20
A/Hong_Kong/H090_725_V10/2009	2009-07-20
A/Hong_Kong/H090_726_V10/2009	2009-07-20
A/Hong_Kong/H090_729_V10/2009	2009-07-21
A/Hong_Kong/H090_734_V10/2009	2009-07-22
A/Hong_Kong/H090_734_V20/2009	2009-07-24
A/Hong_Kong/H090_736_V10/2009	2009-07-23
A/Hong_Kong/H090_739_V10/2009	2009-07-23
A/Hong_Kong/H090_739_V3	2009-07-29
A/Hong_Kong/H090_741_V10/2009	2009-07-24
A/Hong_Kong/H090_747_V10/2009	2009-07-28
A/Hong_Kong/H090_747_V22/2009	2009-07-30
A/Hong_Kong/H090_750_V10/2009	2009-07-29
A/Hong_Kong/H090_752_V10/2009	2009-07-29
A/Hong_Kong/H090_755_V20/2009	2009-08-01
A/Hong_Kong/H090_763_V10/2009	2009-07-31
A/Hong_Kong/H090_768_V10/2009	2009-08-02
A/Hong_Kong/HKU100/2005	2005-05-10
A/Hong_Kong/HKU101/2005	2005-05-12
A/Hong_Kong/HKU105/2005	2005-05-24
A/Hong_Kong/HKU107/2005	2005-05-28
A/Hong_Kong/HKU108/2005	2005-06-03
A/Hong_Kong/HKU11/2004	2004-03-25
A/Hong_Kong/HKU111/2005	2005-06-25
A/Hong_Kong/HKU116/2004	2004-03-08
A/Hong_Kong/HKU117/2004	2004-03-31
A/Hong_Kong/HKU12/2004	2004-03-29
A/Hong_Kong/HKU120/2004	2004-05-10
A/Hong_Kong/HKU121/2004	2004-05-18
A/Hong_Kong/HKU122/2004	2004-06-07
A/Hong_Kong/HKU123/2004	2004-06-25
A/Hong_Kong/HKU15/2004	2004-04-23
A/Hong_Kong/HKU18/2004	2004-05-28
A/Hong_Kong/HKU19/2004	2004-06-01
A/Hong_Kong/HKU20/2004	2004-06-16
A/Hong_Kong/HKU21/2004	2004-06-20
A/Hong_Kong/HKU23/2004	2004-07-02
A/Hong_Kong/HKU24/2004	2004-07-06
A/Hong_Kong/HKU25/2004	2004-07-07
A/Hong_Kong/HKU28/2004	2004-07-17
A/Hong_Kong/HKU29/2004	2004-07-21
A/Hong_Kong/HKU31/2004	2004-07-31
A/Hong_Kong/HKU33/2004	2004-08-09
A/Hong_Kong/HKU34/2004	2004-08-19
A/Hong_Kong/HKU35/2004	2004-08-25
A/Hong_Kong/HKU37/2004	2004-09-18
A/Hong_Kong/HKU38/2004	2004-09-24
A/Hong_Kong/HKU4/2004	2004-03-01
A/Hong_Kong/HKU44/2005	2005-02-28
A/Hong_Kong/HKU45/2005	2005-03-07
A/Hong_Kong/HKU5/2004	2004-03-04
A/Hong_Kong/HKU51/2005	2005-04-13
A/Hong_Kong/HKU52/2005	2005-04-16
A/Hong_Kong/HKU55/2005	2005-04-30
A/Hong_Kong/HKU59/2005	2005-05-07
A/Hong_Kong/HKU6/2004	2004-03-06
A/Hong_Kong/HKU61/2005	2005-05-11
A/Hong_Kong/HKU62/2005	2005-05-13
A/Hong_Kong/HKU63/2005	2005-05-14
A/Hong_Kong/HKU64/2005	2005-05-16
A/Hong_Kong/HKU65/2005	2005-05-17
A/Hong_Kong/HKU66/2005	2005-05-21
A/Hong_Kong/HKU67/2005	2005-05-23
A/Hong_Kong/HKU69/2005	2005-05-27
A/Hong_Kong/HKU70/2005	2005-05-30
A/Hong_Kong/HKU71/2005	2005-05-31
A/Hong_Kong/HKU73/2005	2005-06-02
A/Hong_Kong/HKU75/2005	2005-06-17
A/Hong_Kong/HKU76/2005	2005-06-21
A/Hong_Kong/HKU77/2005	2005-06-29
A/Hong_Kong/HKU78/2005	2005-07-09
A/Hong_Kong/HKU79/2005	2005-07-16
A/Hong_Kong/HKU8/2004	2004-03-13
A/Hong_Kong/HKU88/2004	2004-07-28
A/Hong_Kong/HKU89/2004	2004-08-05
A/Hong_Kong/HKU9/2004	2004-03-19
A/Hong_Kong/NHRC0001/2005	2005-06-15
A/Hubei-Jiangan/1737/2010	2010-09-09
A/Hubei/119/2004	2004
A/Hubei/270/2005	2005-08-22
A/Hubei/389/2004	2004-09-10
A/Hubei/48/2002	2002-01-08
A/Hubei/52/2002	2002
A/Hubei/56/2002	2002-01-08
A/Hubei/62/2002	2002-01-12
A/Hubei_Jiangan/127/2007	2007-01-22
A/Hubei_Jiangan/1327/2008	2008-09
A/Hubei_Maojian/130/2007	2007-01-22
A/Hubei_Maojian/33/2007	2007-01-18
A/Hubei_Shashi/121/2007	2007-02-06
A/Hubei_Wujiagang/1464/2008	2008-11-19
A/Hue/H05/2008	2008-01-04
A/Hue/H207/2008	2008-06-09
A/Hue/H511/2007	2007-11-30
A/Hue/H515/2007	2007-12-04
A/Hue/H521/2007	2007-12-07
A/Hunan-Heshan/1314/2010	2010-09-09
A/Hunan-Yuhua/11209/2010	2010-10-15
A/Hunan/195/2003	2003-04-27
A/Hunan/274/2003	2003-05-26
A/Hunan/407/2002	2002-08-20
A/Hunan/422/2002	2002-08-26
A/Hunan/448/2003	2003-08-26
A/Hunan/485/2003	2003-09-18
A/Hunan/493/2003	2003-09-22
A/Hunan/Furong1217/2007	2007-07-17
A/Hunan/Furong1221/2007	2007-07-17
A/Hunan/Furong13/2007	2007-01-03
A/Hunan/Yuetang35/2007	2007-04-20
A/Hunan_Furong/169/2007	2007-03-04
A/Hunan_Furong/178/2007	2007-03-20
A/Hunan_Suxian/2124/2008	2008-10-31
A/Hunan_Wugang/38/2007	2007-03-15
A/Hunan_Yuhua/1244/2007	2007-04-02
A/Hungary/AF1072/2007	2007-01-08
A/Hungary/AF1073/2007	2007-02-11
A/Hungary/AF1079/2007	2007-02-20
A/Hutt/82/2000	2000-09-22
A/Hyogo/10K026/2011	2011-01-12
A/Hyogo/10K034/2011	2011-01-17
A/Hyogo/10K300/2011	2011-02-10
A/Hyogo/10K311/2011	2011-02-14
A/INDIA/2701/2000	2000-06-13
A/INDIA/3783/2000	2000-08-01
A/INDONESIA/3277/2002	2002-02-25
A/INDONESIA/8338/2001	2001-04-04
A/IWATE/37/2010	2010-10-05
A/Iasi/47326/2010	2010-12-24
A/Idaho/04/2009	2009-03-14
A/Idaho/05/2007	2007-01-25
A/Idaho/18/2008	2008-10-17
A/Illinois/3026/2012	2012-03-09
A/Illinois/AF2824/2012	2012-02-15
A/Illinois/AF2864/2012	2012-02-24
A/Illinois/AF2865/2012	2012-03-02
A/Illinois/AF2867/2012	2012-03-05
A/Illinois/NHRC0001/2004	2004-01-20
A/Illinois/NHRC0001/2006	2006-02-15
A/Illinois/NHRC0002/2005	2005-12-23
A/Illinois/NHRC0002/2006	2006-04-06
A/Illinois/NHRC0002/2011	2011-01-19
A/Illinois/UR06_0030/2007	2007-01-15
A/Illinois/UR06_0567/2007	2007-03-09
A/Incheon/1356/2007	2007-01-02
A/Incheon/1591/2007	2007-01-12
A/Incheon/1598/2007	2007-01-13
A/Incheon/2384/2010	2010-12-20
A/Incheon/241/2006	2006-02-06
A/Incheon/4274/2008	2008-05-13
A/Incheon/707/2004	2004-03-27
A/Incheon/97/2005	2005-01-15
A/India/0483/2009	2009-07-06
A/India/0484/2009	2009-07-07
A/India/25502/2002	2002-08-16
A/India/2710/2009	2009-09-19
A/India/2751/2009	2009-08-18
A/India/3041/2010	2010-09-06
A/India/3254/2010	2010-10-18
A/India/3260/2010	2010-10-18
A/India/3489/2010	2010-10-25
A/India/7881/2008	2008-03-31
A/India/7882/2008	2008-04-29
A/India/7886/2008	2008-05-15
A/India/AF1082/2007	2007-02-11
A/India/C0511131/2005	2005-09-28
A/India/C0511132/2005	2005-10-03
A/India/C053375/2004	2004-09-25
A/India/C058665/2004	2004-11-10
A/India/C058666/2004	2004-12-25
A/India/C058668/2005	2005-04-11
A/India/C058669/2005	2005-04-13
A/India/C058671/2005	2005-07-25
A/India/C0817268/2008	2008-10-07
A/India/C0817285/2008	2008-11-04
A/India/C0817292/2008	2008-11-07
A/India/C087863/2008	2008-01-07
A/India/C087866/2008	2008-02-07
A/India/C3_45/2002	2002
A/India/C3_58/2002	2002
A/India/D0512578/2005	2005-07-01
A/India/D0512580/2005	2005-01-20
A/India/D0512584/2005	2005-03-23
A/India/D0512591/2005	2005-09-02
A/India/D057066/2004	2004-12-18
A/India/D057068/2005	2005-01-15
A/India/D058687/2005	2005-02-22
A/India/D058690/2005	2005-03-15
A/India/D058691/2005	2005-03-16
A/India/D0612410/2004	2004-12-31
A/India/D0612416/2005	2005-12-07
A/India/D0635419/2005	2005-12-19
A/India/D0635426/2006	2006-03-03
A/India/D0635433/2006	2006-08-30
A/India/Dib0622567/2006	2006-06-27
A/India/Dib0622568/2006	2006-06-27
A/India/K0615330/2005	2005-10-06
A/India/K0713778/2007	2007-07-23
A/India/N075663/2007	2007-03-06
A/India/P05142/2005	2005-01-10
A/India/P055172/2005	2005-07-19
A/India/P055208/2005	2005-07-19
A/India/P056135/2005	2005-08-08
A/India/P057475/2005	2005-08-29
A/India/P059124/2005	2005-10-03
A/India/P064830/2006	2006-03-13
A/Indiana/07/2010	2010-12-13
A/Indonesia/1150/2005	2005-01-20
A/Inverness/5824117/2002	2002
A/Inverness/5824157/2002	2002
A/Iowa/01/2008	2008-03-21
A/Iowa/12/2010	2010-12-19
A/Iquitos/FLU3615/2006	2006
A/Iquitos/FLU6521/2007	2007
A/Iquitos/NFI310/2007	2007
A/Italy/540/2010	2010-05-18
A/Italy/AF2157/2010	2010-05-18
A/Ivacevichi/115/2007	2007-02-28
A/JILIN/14/2003	2003-02-01
A/JILIN/17/2003	2003-02-15
A/Japan/26/2009	2009-02-06
A/Japan/2974/2012	2012-03-21
A/Japan/2981/2012	2012-03-13
A/Japan/3003/2012	2012-04-02
A/Japan/3004/2012	2012-03-30
A/Japan/3018/2012	2012-04-16
A/Japan/3021/2012	2012-02-28
A/Japan/3025/2012	2012-03-02
A/Japan/51/2009	2009-02-09
A/Japan/688/2007	2007-02-25
A/Japan/7626/2007	2007-02-25
A/Japan/765/2008	2008-01-28
A/Japan/7743/2007	2007-03-04
A/Japan/7814/2007	2007-03-04
A/Japan/AF1456/2008	2008-03-17
A/Japan/AF1459/2008	2008-04-01
A/Japan/AF2158/2009	2009-11-13
A/Japan/AF2772/2011	2011-12-20
A/Japan/AF2777/2012	2012-01-21
A/Japan/AF2778/2012	2012-01-12
A/Japan/AF2779/2012	2012-01-13
A/Japan/AF2813/2012	2012-01-31
A/Japan/AF2817/2012	2012-01-31
A/Japan/AF2818/2012	2012-01-17
A/Japan/AF2826/2012	2012-02-06
A/Japan/AF2846/2012	2012-02-14
A/Japan/AF2847/2012	2012-02-15
A/Japan/AF2849/2012	2012-02-20
A/Japan/AF2850/2012	2012-02-26
A/Japan/WRAIR1037P/2009	2009-01-09
A/Japan/WRAIR1059P/2008	2008-05-11
A/Japan/WRAIR1140P/2009	2009-02-09
A/Jeju/1965/2007	2007-01-15
A/Jeju/1984/2007	2007-01-19
A/Jeonbuk/1165/2004	2004-11-04
A/Jeonbuk/1657/2007	2007-01-13
A/Jeonbuk/1713/2004	2004-11-03
A/Jeonbuk/2165/2007	2007-01-18
A/Jeonbuk/2214/2007	2007-01-25
A/Jeonbuk/2217/2007	2007-01-21
A/Jeonbuk/445/2005	2005-04-04
A/Jiangsu-Quanshan/114/2009	2009-03-12
A/Jiangsu/32/2003	2003
A/Jiangsu/Beitang18/2008	2008-01-15
A/Jiangsu/Xuzhougulou149/2007	2007-01-23
A/Jiangsu_Beitang/1269/2008	2008-10-09
A/Jiangsu_Changshu/327/2007	2007-03-16
A/Jiangsu_Gaoyou/5259/2008	2008-10-05
A/Jiangsu_Gulou/1312/2008	2008-11-11
A/Jiangsu_Nanjinggulou/1500/2008	2008-12-02
A/Jiangsu_Nanjinggulou/1603/2008	2008-11-25
A/Jiangsu_Nanjinggulou/1626/2008	2008-12-30
A/Jiangsu_Pingjiang/51/2007	2007-02-03
A/Jiangsu_Pingjiang/52/2007	2007-02-03
A/Jiangsu_Xuanwu/31/2007	2007-01-11
A/Jiangxi-Donghu/1900/2010	2010-10-13
A/Jiangxi/1033/2006	2006-07-11
A/Jiangxi/1106/2006	2006-07-20
A/Jiangxi/1123/2006	2006-07-20
A/Jiangxi/1209/2006	2006-08-03
A/Jiangxi/1388/2006	2006-09-21
A/Jiangxi/151/2004	2004-04-15
A/Jiangxi/20/2003	2003-05-24
A/Jiangxi/357/2007	2007-03-30
A/Jiangxi/663/2005	2005-08-31
A/Jiangxi/680/2007	2007-06-05
A/Jiangxi/919/2006	2006-06-26
A/Jiangxi_Yuanzhou/1142/2007	2007-04-01
A/Jilin/55/2000	2000
A/Jilin/Chaoyang1124/2007	2007-10-07
A/Jilin/Chaoyang1125/2007	2007-10-12
A/Jilin/Chuanying164/2008	2008-01-09
A/Jilin/Nanguan112/2007	2007-01-08
A/Jilin_Chaoyang/1198/2006	2006-12-13
A/Jilin_Chaoyang/1293/2006	2006-12-26
A/Jochiwon/04/2001	2001-01-26
A/KANAGAWA/79/2010	2010-11-17
A/KENTUCKY/21/2000	2001-01-19
A/KIEV/633/2000	2000-02-15
A/KL/1053114/150710	2010-07-15
A/KOBE/419/2010	2010-12-20
A/KOCHI/160/2002	2002-04-01
A/KOCHI/3/2002	2002-01-07
A/KOCHI/499/2001	2001-12-20
A/KOCHI/59/2010	2010-10-20
A/KOREA/2623/2000	2000-05-10
A/KOREA/320/2000	2000-01-09
A/KUMAMOTO/34/2010	2010-11-29
A/KUMAMOTO/40/2010	2010-12-13
A/KUMAMOTO/9/2002	2002-01-29
A/Kastoria/45/2005	2005-02-04
A/Kentucky/12/2010	2010-11-09
A/Kentucky/3e/2006	2006-04-02
A/Kentucky/UR06_0044/2007	2007-01-17
A/Kentucky/UR07_0015/2008	2008-02-14
A/Kentucky/UR07_0037/2008	2008-02-18
A/Kentucky/UR07_0148/2008	2008-03-10
A/KhanhHoa/KH363/2008	2008-09-24
A/KhanhHoa/KH466/2008	2008-12-04
A/KhanhHoa/KH474/2008	2008-12-11
A/KhanhHoa/KH475/2008	2008-12-11
A/KhanhHoa/KH488/2008	2008-12-19
A/KhanhHoa/KH494/2008	2008-12-23
A/Kiev/67/2009	2009-03-12
A/Kilkis/85/2006	2006-02-23
A/Kolkata/104/2005	2005-12
A/Kolkata/158/2005	2005-12
A/Kolkata/216/2006	2006-06
A/Kolkata/220/2006	2006-06
A/Kolkata/229/2006	2006-06
A/Kolkata/232/2006	2006-06
A/Kolkata/243/2006	2006-06
A/Kolkata/256/2006	2006-07
A/Kolkata/265/2006	2006-07
A/Kolkata/323/2006	2006-08
A/Kolkata/43/2005	2005-10
A/Kolkata/524/2006	2006-09
A/Kolkata/595/2006	2006-10
A/Kolkata/600/2006	2006-10
A/Kolkata/617/2007	2007
A/Kolkata/77/2005	2005-11
A/Kolkutta/0713780/240707	2007-07-24
A/Kolkutta/072142/070706	2006-07-07
A/Kolkutta/075440/031106	2006-11-03
A/Kolkutta/076499/040706	2006-07-04
A/Kolkutta/0810433/020708	2008-07-02
A/Kolkutta/0810434/020708	2008-07-02
A/Kolkutta/0810436/020708	2008-07-02
A/Kolkutta/0810437/090708	2008-07-10
A/Kolkutta/089048/210508	2008-05-21
A/Kolkutta/089051/110608	2008-06-12
A/Kolkutta/089056/190608	2008-06-20
A/Kolkutta/089059/230608	2008-06-24
A/Kolkutta/089060/300608	2008-07-01
A/Kolkutta/089062/010708	2008-07-02
A/Kolkutta/089063/010708	2008-07-02
A/Kolkutta/089064/030708	2008-07-03
A/Kolkutta/0914851/020609	2009-06-02
A/Kolkutta/0914854/030609	2009-06-03
A/Kolkutta/0914859/090809	2009-08-09
A/Kolkutta/0914860/090609	2009-06-09
A/Kolkutta/0914862/100609	2009-06-10
A/Kolkutta/0954407/220609	2009-06-22
A/Kolkutta/0954413/120809	2009-08-12
A/Korea/122/2007	2007-01-07
A/Korea/2970/2012	2012-03-01
A/Korea/5991/2009	2009-05-11
A/Korea/770/2002	2002-12-02
A/Korea/7719/2008	2008-12-09
A/Korea/7723/2008	2008-12-10
A/Korea/7858/2008	2008-12-14
A/Korea/AF05/2008	2008-02-19
A/Korea/AF1588/2008	2008-02-11
A/Korea/AF1589/2008	2008-02-19
A/Korea/AF1590/2008	2008-02-25
A/Korea/AF1591/2008	2008-03-18
A/Korea/AF1592/2008	2008-03-22
A/Korea/AF1698/2008	2008-02-12
A/Korea/AF1728/2008	2008-02-27
A/Korea/AF1803/2008	2008-02-11
A/Korea/AF1826/2008	2008-05-13
A/Korea/AF2686/2010	2010-10-08
A/Korea/AF2706/2010	2010-12-21
A/Korea/AF2707/2011	2011-01-02
A/Korea/AF2708/2011	2011-01-07
A/Korea/AF2709/2011	2011-01-07
A/Korea/AF2781/2012	2012-01-24
A/Korea/AF2782/2012	2012-01-11
A/Korea/AF2784/2012	2012-01-19
A/Korea/AF2785/2012	2012-01-20
A/Korea/AF2808/2012	2012-01-24
A/Korea/AF2827/2012	2012-02-09
A/Korea/AF2835/2012	2012-01-31
A/Korea/AF2836/2012	2012-01-24
A/Korea/AF2856/2012	2012-02-21
A/Korea/WRAIR1038P/2009	2009-04-09
A/Kunming/1_Va10/2005	2005-11-30
A/Kwangju/243/2002	2002
A/Kyongbuk/320/2002	2002
A/Kyongnam/347/2002	2002
A/Kyoto/10K207/2011	2011-01-31
A/Kyoto/10K379/2011	2011-02-18
A/Kyoto/10K384/2011	2011-02-22
A/Kyoto/10K464/2011	2011-02-09
A/Kyoto/10K467/2011	2011-02-17
A/Kyoto/10K468/2011	2011-02-19
A/Kyoto/10K471/2011	2011-02-26
A/Kyoto/10K473/2011	2011-03-04
A/LIAONING/34/2001	2001-12-28
A/LOUISIANA/1/2001	2001-10-30
A/LYON/1407/2001	2001-12-26
A/LYON/476/2003	2003-02-05
A/Laos/184/2009	2009-09-21
A/Laos/795/2010	2010-09-13
A/Laos/82/2010	2010-01-28
A/Laos/854/2010	2010-09-16
A/Laos/896/2010	2010-09-20
A/Laos/900/2010	2010-09-20
A/Laos/I1031/2010	2010-10-10
A/Laos/I887/2010	2010-09-21
A/Laos/I910/2010	2010-09-21
A/Latur/1020759/090810	2010-08-09
A/Latvia/1-41/2009	2009-01-02
A/Latvia/12-817/2008	2008-12-28
A/Latvia/2-1047/2009	2009-02-20
A/Latvia/2-1192/2009	2009-02-24
A/Leiden/49293/2005	2005-07-18
A/Leiden/63616/2005	2005-09-19
A/Leiden/68689/2005	2005-10-10
A/Leiden/87509/2005	2005-12-20
A/Leon/5/2009	2009-01-13
A/Liaoning-Tiedong/14/2008	2008-12-05
A/Liaoning/10/2003	2003-01-20
A/Liaoning/12/2003	2003-12-10
A/Liaoning/211/2002	2002
A/Liaoning/23/2003	2003-12-10
A/Liaoning/32/2003	2003-01-06
A/Liaoning/38/2001	2001-12-17
A/Liaoning/43/2002	2002-12-25
A/Liaoning/53_2/2002	2002
A/Lima/FLU3668/2006	2006
A/Lima/FLU3728/2006	2006
A/Lima/FLU3784/2006	2006
A/Lisboa/01/2009	2009-01-05
A/Lisboa/34/2008	2008-12-02
A/Lisboa/SU17+/2010	2010-11-06
A/Louisiana/01/2008	2008-01-02
A/Louisiana/AF1468/2008	2008-01-24
A/Luxembourg/1378/2008	2008-12
A/Lyon/1135/2010	2010-12-19
A/Lyon/1381/2007	2007-12-18
A/Lyon/1715/2009	2009-09-17
A/Lyon/22/2007	2007-01-03
A/Lyon/27/2007	2007-01-04
A/Lyon/CHU/20.526/2009	2009-05-14
A/MACAU/2321/2009	2009-07-03
A/MACAU/3415/2009	2009-07-27
A/MADANG/3/2009	2009
A/MALAYSIA/101/2001	2001
A/MALAYSIA/105/2001	2001
A/MALAYSIA/116/2002	2002
A/MALAYSIA/145/2002	2002-09-09
A/MALAYSIA/232/2002	2002-10-28
A/MALAYSIA/29/2003	2003-01-13
A/MALAYSIA/720/2009	2009-05-06
A/MARYLAND/09/2006	2006-12-17
A/MARYLAND/10/2006	2006-12-12
A/MARYLAND/8/2001	2001-12-18
A/MASSACHUSETTS/2/2001	2001-02-07
A/MEMPHIS/10/2006	2006-03-01
A/MICHIGAN/17/2000	2000-02-08
A/MIYAZAKI/27/2010	2010-10-20
A/MOROBE/10/2009	2009-08-27
A/MOROBE/2/2009	2009-08-27
A/Macau/1343/2008	2008-07-05
A/Macau/200/2007	2007-02-27
A/Macau/236/2008	2008-02-25
A/Maine/02/2010	2010-12-28
A/Maine/1/2006	2006-01-02
A/Malaysia/0032/2009	2009-01-06
A/Malaysia/1/2004	2004-01-02
A/Malaysia/1522/2004	2004-07-14
A/Malaysia/1657167/2006	2006-10-12
A/Malaysia/1665090/2006	2006-10-19
A/Malaysia/1666666/2006	2006-10-27
A/Malaysia/1674395/2006	2006-11-15
A/Malaysia/1676558/2006	2006-11-17
A/Malaysia/1681079/2006	2006-11-24
A/Malaysia/1768035/2007	2007-04-20
A/Malaysia/1777545/2007	2007-05-06
A/Malaysia/1875/2004	2004-09-07
A/Malaysia/1918618/2007	2007-12-31
A/Malaysia/1922209/2008	2008-01-07
A/Malaysia/1959476/2008	2008-03-10
A/Malaysia/1959864/2008	2008-03-10
A/Malaysia/1963888/2008	2008-03-17
A/Malaysia/1965896/2008	2008-03-19
A/Malaysia/1997829/2008	2008-05-12
A/Malaysia/1997831/2008	2008-05-12
A/Malaysia/2050/2004	2004-09-30
A/Malaysia/23606/2002	2002-11-18
A/Malaysia/25/2004	2004-09-16
A/Malaysia/25750/2003	2003-09-09
A/Malaysia/25849/2003	2003-09-22
A/Malaysia/25920/2003	2003-09-30
A/Malaysia/25957/2003	2003-10-05
A/Malaysia/26227/2003	2003-11-07
A/Malaysia/26430/2003	2003-12-08
A/Malaysia/26468/2003	2003-12-11
A/Malaysia/26571/2003	2003-12-22
A/Malaysia/26682/2004	2004-01-05
A/Malaysia/26822/2004	2004-01-19
A/Malaysia/26989/2004	2004-02-07
A/Malaysia/28114/2004	2004-05-25
A/Malaysia/28991/2004	2004-06-24
A/Malaysia/29197/2004	2004-07-21
A/Malaysia/29242/2004	2004-07-27
A/Malaysia/29350/2004	2004-08-05
A/Malaysia/29361/2004	2004-08-05
A/Malaysia/29711/2004	2004-09-15
A/Malaysia/29890/2004	2004-10-07
A/Malaysia/29930/2004	2004-10-13
A/Malaysia/29997/2004	2004-10-21
A/Malaysia/306/2008	2008-02-12
A/Malaysia/31944/2005	2005-02-13
A/Malaysia/31998/2005	2005-07-15
A/Malaysia/32133/2005	2005-08-08
A/Malaysia/32171/2005	2005-08-04
A/Malaysia/32226/2005	2005-08-10
A/Malaysia/33386/2005	2005-12-30
A/Malaysia/33464/2006	2006-01-11
A/Malaysia/33817/2006	2006-02-24
A/Malaysia/33827/2006	2006-01-11
A/Malaysia/34015/2006	2006-03-16
A/Malaysia/605/2008	2008-03-27
A/Malaysia/99/2005	2005-01-24
A/Malaysia/C3_54/2002	2002
A/Malaysia/C5_5/2002	2002
A/Malaysia/C5_8/2002	2002
A/Malaysia/NHRC0001/2004	2004-09-16
A/Malaysia/NHRC0002/2004	2004-09-26
A/Malaysia/NHRC0003/2004	2004-09-27
A/Maldonado/FLU3591/2006	2006
A/Maldonado/FMD1215/2007	2007
A/Maracay/FLA5610/2009	2009
A/Maracay/FLA6546/2009	2009
A/Maracay/FLA6553/2009	2009
A/Maracay/FLA6594/2009	2009-03
A/Maracay/FLU6211/2007	2007-03
A/Maracay/FLU6219/2007	2007-03
A/Maracay/FLU7813/2007	2007-06
A/Maracay/FLU7817/2007	2007-08
A/Maryland/07/2010	2010-11-16
A/Maryland/10/2008	2008-12-06
A/Maryland/5/2006	2006-08-21
A/Massachusetts/06/2008	2008-10-30
A/Michigan/07/2007	2007-04-18
A/Michigan/10/2007	2007-08-03
A/Michigan/22/2009	2009-07-31
A/Minas_Gerais/10995/2009	2009-08-12
A/Minas_Gerais/10998/2009	2009-08-12
A/Minas_Gerais/11401/2009	2009-08-12
A/Minas_Gerais/11404/2009	2009-08-12
A/Minas_Gerais/11405/2009	2009-08-12
A/Minas_Gerais/239/2011	2011-04-05
A/Minnesota/05/2008	2008-01-06
A/Minnesota/09/2007	2007-02-14
