state	cp12.gtr.rates.rateAC	cp12.gtr.rates.rateAG	cp12.gtr.rates.rateAT	cp12.gtr.rates.rateCG	cp12.gtr.rates.rateCT	cp12.gtr.rates.rateGT	cp3.gtr.rates.rateAC	cp3.gtr.rates.rateAG	cp3.gtr.rates.rateAT	cp3.gtr.rates.rateCG	cp3.gtr.rates.rateCT	cp3.gtr.rates.rateGT	nc.gtr.rates.rateAC	nc.gtr.rates.rateAG	nc.gtr.rates.rateAT	nc.gtr.rates.rateCG	nc.gtr.rates.rateCT	nc.gtr.rates.rateGT	cp12.alpha	cp3.alpha	nc.alpha	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	nc.frequencies1	nc.frequencies2	nc.frequencies3	nc.frequencies4	cp12.mu	cp3.mu	nc.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	skygrid.precision	rootHeight	treeLength
381000000	0.4252	2.2693	0.3293	3.7919E-2	2.5274	0.4108	0.3800	2.6615	0.2280	3.7907E-2	2.2444	0.4481	0.2302	2.3220	0.2011	9.1982E-2	2.7247	0.4301	1.0961E-2	0.1860	0.1460	0.2983	0.1991	0.2307	0.2718	0.2455	0.2360	0.2511	0.2675	0.3395	0.2381	0.1872	0.2352	0.3803	2.1534	1.2905	6.1032E-4	9.4993E-4	4.905E-4	1.5207	5.1135E-2	3.616	20.061	427.035
382000000	0.6043	2.1143	0.2316	8.8853E-2	2.7134	0.2476	0.3339	2.5058	0.1808	1.8691E-2	2.6331	0.3277	0.2078	2.5143	0.1747	0.1579	2.3688	0.5766	1.4977E-2	0.1879	0.2148	0.3039	0.2063	0.2216	0.2683	0.2464	0.2417	0.2489	0.2630	0.3427	0.2514	0.1635	0.2425	0.3635	2.2189	1.1827	5.5895E-4	7.4211E-4	4.7119E-4	1.1379	4.7485E-2	2.458	20.153	445.613
383000000	0.4481	2.0123	0.3078	0.1501	2.8348	0.2469	0.3682	2.6556	0.1944	2.8479E-2	2.4114	0.3418	0.3644	2.0872	0.1839	3.6095E-3	2.6966	0.6643	2.31E-2	0.1752	0.2340	0.2958	0.2094	0.2262	0.2686	0.2433	0.2487	0.2430	0.2649	0.3465	0.2433	0.1811	0.2291	0.3686	2.1877	1.2536	5.6895E-4	8.078E-4	4.9404E-4	1.2780	2.2848E-4	4.373	19.707	421.703
384000000	0.5101	2.3121	0.2840	0.1692	2.4448	0.2799	0.4409	2.6084	0.1677	2.1345E-2	2.4773	0.2843	0.2715	2.0931	0.1558	5.4419E-2	2.7070	0.7182	3.8331E-2	0.1824	0.3046	0.3069	0.2030	0.2281	0.2620	0.2350	0.2459	0.2437	0.2754	0.3485	0.2427	0.1754	0.2333	0.3963	2.1526	1.1852	5.7179E-4	7.6267E-4	4.9699E-4	1.2476	9.1982E-2	3.017	20.737	434.393
385000000	0.5828	2.0807	0.1984	0.1230	2.6435	0.3716	0.3833	2.8324	0.1968	2.4615E-2	2.2598	0.3030	0.3087	1.9164	0.1726	7.0783E-2	3.0316	0.4999	4.9261E-2	0.1773	0.2388	0.2967	0.2047	0.2355	0.2631	0.2329	0.2430	0.2440	0.2802	0.3500	0.2536	0.1800	0.2164	0.3755	2.1933	1.1883	5.6777E-4	7.455E-4	5.0631E-4	1.3925	0.1309	7.643	20.712	407.022
386000000	0.4453	2.2943	0.2793	0.1819	2.5594	0.2398	0.3390	2.8899	0.1934	4.6539E-2	2.1527	0.3784	0.3518	1.9210	0.1199	0.1055	3.1042	0.3976	4.2476E-3	0.1812	0.1611	0.2920	0.2118	0.2233	0.2728	0.2397	0.2584	0.2457	0.2561	0.3515	0.2538	0.1726	0.2221	0.3233	2.3343	1.0643	5.0881E-4	6.0685E-4	5.1426E-4	1.1872	0.1277	3.426	20.128	438.659
387000000	0.4384	2.1303	0.2649	7.9716E-2	2.8364	0.2503	0.4095	2.9552	0.1589	3.0642E-2	2.0942	0.3515	0.3283	2.3827	0.1572	0.1515	2.7210	0.2593	8.1019E-3	0.1874	0.1669	0.3122	0.2006	0.2190	0.2682	0.2312	0.2408	0.2532	0.2749	0.3279	0.2437	0.1919	0.2364	0.3546	2.2443	1.1570	4.7361E-4	5.5449E-4	4.8371E-4	1.1495	7.6674E-2	6.705	22.438	441.261
388000000	0.5444	2.3302	0.2773	9.8717E-2	2.4725	0.2769	0.4812	2.8427	0.1665	2.1551E-2	2.1785	0.3096	0.2837	2.3942	0.1529	3.5699E-2	2.6784	0.4552	4.2017E-2	0.1857	0.2252	0.3062	0.1997	0.2298	0.2643	0.2281	0.2568	0.2500	0.2651	0.3399	0.2306	0.1732	0.2562	0.3822	2.1550	1.2720	5.8527E-4	7.5558E-4	5.1895E-4	1.2148	4.6567E-2	2.026	20.161	437.133
389000000	0.5329	2.2000	0.3213	0.1058	2.5847	0.2553	0.3298	2.9680	0.2256	2.5105E-2	2.1171	0.3344	0.2184	2.4710	0.1805	5.2209E-2	2.6223	0.4556	6.9227E-2	0.1576	0.2164	0.2985	0.1989	0.2448	0.2577	0.2372	0.2522	0.2490	0.2617	0.3388	0.2654	0.1656	0.2302	0.3545	2.2226	1.2309	5.8459E-4	7.4134E-4	5.1232E-4	1.3935	6.4631E-2	2.388	20.907	430.827
390000000	0.5999	2.1900	0.3018	0.2010	2.5221	0.1851	0.3928	2.7563	0.1732	7.4185E-2	2.2632	0.3402	0.2768	2.3556	0.2097	6.0254E-2	2.6952	0.4025	2.0016E-2	0.1914	0.2314	0.3000	0.2012	0.2324	0.2665	0.2450	0.2435	0.2464	0.2651	0.3261	0.2599	0.1801	0.2340	0.3716	2.2128	1.1485	4.7509E-4	6.0748E-4	4.7996E-4	1.3235	7.2634E-2	11.582	20.616	445.967
391000000	0.6155	2.2421	0.2474	8.7383E-2	2.6200	0.1876	0.3155	2.7835	0.2254	3.1362E-2	2.2957	0.3484	0.2724	2.0965	0.1112	0.1509	2.8687	0.5003	3.846E-3	0.1708	0.3142	0.2914	0.2033	0.2329	0.2724	0.2342	0.2558	0.2423	0.2678	0.3534	0.2338	0.1760	0.2368	0.3596	2.2498	1.1049	5.1594E-4	6.9582E-4	4.4221E-4	1.4337	1.5722E-2	4.975	30.415	463.814
392000000	0.5131	2.0419	0.3444	9.3039E-2	2.7631	0.2444	0.4274	2.9236	0.2171	3.2285E-2	2.0620	0.3376	0.3348	2.2428	0.1995	0.1179	2.5600	0.5451	8.2744E-3	0.1658	0.2699	0.3024	0.2039	0.2330	0.2608	0.2357	0.2445	0.2516	0.2683	0.3209	0.2552	0.1751	0.2488	0.3342	2.3168	1.0500	5.9737E-4	7.5197E-4	4.7722E-4	1.3142	8.406E-2	15.153	25.613	460.556
393000000	0.5944	2.4722	0.2664	0.1029	2.3725	0.1917	0.3863	2.9728	0.1967	4.1313E-2	2.0821	0.3208	0.3404	2.5323	0.1400	4.8788E-2	2.6182	0.3203	4.5654E-2	0.1763	0.2683	0.2989	0.2033	0.2243	0.2736	0.2345	0.2433	0.2486	0.2735	0.3425	0.2519	0.1628	0.2429	0.3750	2.1856	1.2171	5.3825E-4	7.0412E-4	4.9792E-4	1.1633	0.1191	5.096	19.647	429.780
394000000	0.5480	2.0509	0.2317	0.1956	2.7501	0.2236	0.3431	2.9348	0.1751	2.8629E-2	2.2359	0.2826	0.3044	2.0256	0.1349	9.2668E-2	3.0074	0.4350	5.8413E-2	0.1754	0.1886	0.3047	0.2028	0.2300	0.2625	0.2439	0.2483	0.2509	0.2570	0.3413	0.2472	0.1925	0.2189	0.3719	2.1684	1.2963	6.4114E-4	8.7982E-4	5.1894E-4	1.3046	3.3968E-2	1.887	20.457	412.284
395000000	0.4235	2.3364	0.2790	0.1276	2.5345	0.2990	0.3187	3.0923	0.1868	4.8446E-2	2.0267	0.3270	0.3683	2.4135	0.2396	6.1752E-2	2.2756	0.6412	4.474E-3	0.1746	0.2580	0.3017	0.2041	0.2187	0.2755	0.2515	0.2501	0.2324	0.2659	0.3392	0.2670	0.1709	0.2229	0.3494	2.2710	1.1022	5.7436E-4	6.1391E-4	5.0443E-4	1.0863	3.9385E-2	1.638	19.254	432.898
396000000	0.4990	2.1717	0.3226	0.1146	2.6363	0.2559	0.4097	2.5492	0.1831	1.2743E-2	2.5119	0.3334	0.3246	2.2585	0.2381	0.3213	2.4549	0.4026	5.2568E-2	0.1803	0.2428	0.3030	0.2062	0.2280	0.2629	0.2487	0.2357	0.2531	0.2626	0.3413	0.2311	0.1853	0.2423	0.3925	2.2044	1.0360	6.2684E-4	9.4733E-4	5.2865E-4	1.4408	5.6152E-2	3.487	20.881	417.218
397000000	0.6121	2.0893	0.3396	0.1417	2.6115	0.2059	0.5114	2.7538	0.1690	8.5324E-3	2.2206	0.3366	0.2124	2.1907	0.1031	0.1447	2.7383	0.6108	2.5062E-2	0.1660	0.2155	0.3043	0.2040	0.2316	0.2601	0.2367	0.2538	0.2511	0.2584	0.3349	0.2497	0.1769	0.2386	0.3565	2.2350	1.1757	6.1647E-4	9.0237E-4	4.8064E-4	1.5517	5.876E-2	1.024	20.375	446.690
398000000	0.5338	2.3796	0.2763	0.1079	2.4673	0.2352	0.4114	2.7493	0.2203	1.9475E-2	2.2915	0.3080	0.3253	2.6312	0.1803	6.0855E-2	2.2025	0.5999	4.3277E-3	0.1858	0.1797	0.2885	0.2029	0.2286	0.2800	0.2343	0.2453	0.2520	0.2684	0.3064	0.2559	0.1954	0.2423	0.3593	2.2814	0.9997	5.2953E-4	6.3715E-4	5.0377E-4	1.3324	0.1043	0.385	20.057	434.572
399000000	0.6079	2.2093	0.2785	8.7764E-2	2.6316	0.1849	0.3662	2.7155	0.2230	5.1954E-2	2.3239	0.3194	0.2222	2.0451	7.0941E-2	0.1572	2.9990	0.5056	3.3392E-2	0.1857	0.1919	0.2948	0.2097	0.2412	0.2543	0.2329	0.2469	0.2513	0.2688	0.3464	0.2289	0.1875	0.2371	0.3914	2.1392	1.2634	4.3951E-4	4.8651E-4	4.5025E-4	1.2012	9.3288E-2	20.284	22.880	474.894
400000000	0.7447	2.0389	0.3623	0.1269	2.4642	0.2629	0.3507	2.8691	0.1892	6.0959E-2	2.1522	0.3778	0.5566	2.0076	0.1341	9.094E-2	2.8428	0.3679	1.8328E-2	0.1705	0.1910	0.3069	0.2073	0.2237	0.2621	0.2457	0.2492	0.2422	0.2629	0.3472	0.2237	0.1986	0.2304	0.3560	2.2242	1.2153	5.3776E-4	6.2702E-4	4.7601E-4	1.1826	2.4378E-2	3.466	19.941	459.727
401000000	0.6798	2.2433	0.3395	0.1036	2.4616	0.1722	0.4049	2.8674	0.1417	4.6778E-2	2.1851	0.3542	0.2021	2.5138	0.1054	5.7139E-2	2.5318	0.5898	1.6422E-2	0.1737	0.2367	0.3004	0.2002	0.2262	0.2733	0.2425	0.2426	0.2468	0.2681	0.3429	0.2400	0.1898	0.2273	0.3674	2.2361	1.0978	5.1127E-4	5.4725E-4	4.9629E-4	1.1849	6.8661E-2	11.320	24.251	447.093
402000000	0.5452	1.9843	0.4046	0.1457	2.6648	0.2553	0.3992	2.9308	0.1702	4.9573E-2	2.0700	0.3802	0.2667	2.5041	0.1070	4.2929E-2	2.5242	0.5551	3.8607E-2	0.1914	0.2475	0.2950	0.2039	0.2289	0.2722	0.2511	0.2503	0.2299	0.2687	0.3307	0.2674	0.1614	0.2405	0.3291	2.2558	1.2904	5.1895E-4	6.6478E-4	5.1246E-4	1.4430	0.1079	15.380	22.085	427.516
403000000	0.5047	2.2913	0.2504	7.0085E-2	2.5776	0.3059	0.3737	2.8511	0.2021	4.0769E-2	2.2014	0.3310	0.4388	2.3564	0.1519	1.8566E-2	2.6517	0.3828	4.2301E-2	0.1550	0.1791	0.2973	0.2028	0.2291	0.2708	0.2335	0.2588	0.2479	0.2598	0.3340	0.2422	0.1932	0.2307	0.3522	2.2172	1.2648	4.9033E-4	5.6639E-4	4.7449E-4	1.2923	3.2229E-2	21.159	22.018	444.324
404000000	0.6366	2.1830	0.2674	0.1025	2.5495	0.2609	0.3696	2.7985	0.2099	6.1874E-2	2.2307	0.3294	0.3187	2.3124	0.2135	6.196E-2	2.4916	0.6018	6.5782E-3	0.1792	0.2474	0.2917	0.2113	0.2383	0.2588	0.2408	0.2504	0.2471	0.2617	0.3399	0.2458	0.1770	0.2372	0.3650	2.2214	1.1641	5.1403E-4	6.1292E-4	4.7594E-4	1.1169	2.345E-2	1.585	20.787	433.720
405000000	0.5572	2.3895	0.3205	5.2944E-2	2.4020	0.2778	0.3004	2.7181	0.2077	5.9197E-2	2.3347	0.3799	0.4173	2.1952	0.1172	6.4694E-2	2.8620	0.3436	4.8654E-2	0.1743	0.2729	0.2878	0.2157	0.2234	0.2732	0.2358	0.2541	0.2440	0.2661	0.3333	0.2348	0.1895	0.2424	0.3736	2.2123	1.1365	5.7692E-4	9.3883E-4	4.9782E-4	1.5074	0.1085	4.675	21.043	441.552
406000000	0.7189	2.2305	0.1973	0.1436	2.5046	0.2051	0.3703	2.9669	0.2342	2.0722E-2	2.0589	0.3490	0.3835	2.6201	8.722E-2	5.8E-2	2.4039	0.4473	3.4765E-2	0.1843	0.2207	0.2946	0.2064	0.2276	0.2713	0.2341	0.2533	0.2390	0.2736	0.3219	0.2872	0.1775	0.2134	0.3782	2.1624	1.2744	5.5834E-4	7.8388E-4	4.8067E-4	1.2822	-2.0148E-2	1.636	20.743	457.985
407000000	0.5634	2.4062	0.3968	0.1312	2.2287	0.2736	0.3815	2.6733	0.1989	2.038E-2	2.3757	0.3502	0.2737	1.9610	8.8722E-2	8.1885E-2	3.1496	0.4451	3.6783E-2	0.1811	0.2497	0.2995	0.2094	0.2228	0.2683	0.2401	0.2511	0.2477	0.2612	0.3582	0.2362	0.1955	0.2102	0.3411	2.2957	1.0743	6.5756E-4	8.8341E-4	5.2663E-4	1.2574	0.2014	12.526	21.002	430.025
408000000	0.5135	2.2488	0.3883	8.105E-2	2.5683	0.2001	0.3811	2.7284	0.2048	2.9376E-2	2.2866	0.3697	0.2997	2.1685	0.1269	0.1328	2.6048	0.6672	1.8176E-2	0.1801	0.2105	0.3025	0.2042	0.2297	0.2636	0.2499	0.2412	0.2474	0.2614	0.3238	0.2538	0.1813	0.2411	0.3734	2.2477	1.0187	6.1508E-4	8.1627E-4	4.844E-4	1.2076	1.3151E-2	2.379	20.802	430.120
409000000	0.5495	2.4496	0.3115	0.1297	2.3098	0.2499	0.4518	2.5892	0.1915	2.7854E-2	2.4049	0.3347	0.3592	2.6975	0.3231	3.7986E-2	2.2416	0.3407	3.1519E-2	0.1681	0.1829	0.2977	0.2094	0.2253	0.2676	0.2310	0.2381	0.2513	0.2797	0.3186	0.2727	0.1838	0.2250	0.3772	2.1932	1.1771	5.4704E-4	7.0444E-4	4.8249E-4	1.2500	7.023E-2	2.680	19.520	451.010
410000000	0.5162	2.1868	0.2423	0.1034	2.7248	0.2265	0.3612	2.7922	0.2361	2.8386E-2	2.1995	0.3827	0.3518	2.4932	0.1526	7.8046E-2	2.5221	0.4022	3.2749E-2	0.1605	0.3955	0.2925	0.2213	0.2230	0.2632	0.2484	0.2555	0.2359	0.2602	0.3439	0.2621	0.1667	0.2273	0.3990	2.1551	1.1583	5.9582E-4	8.1935E-4	5.1012E-4	1.4642	5.4351E-2	2.164	19.900	420.879
411000000	0.6187	2.3226	0.2627	0.1056	2.4661	0.2243	0.4131	3.0867	0.1716	4.4934E-2	1.9749	0.3087	0.3396	2.2383	0.1665	5.1898E-2	2.6596	0.5441	4.44E-2	0.1999	0.2371	0.3055	0.1994	0.2273	0.2679	0.2343	0.2555	0.2427	0.2675	0.3162	0.2560	0.1950	0.2329	0.3586	2.2105	1.2440	5.7132E-4	8.1686E-4	5.0775E-4	1.4507	2.1534E-3	3.037	22.568	430.480
412000000	0.4005	2.3624	0.3969	0.1271	2.4832	0.2298	0.3712	2.7238	0.1394	3.403E-2	2.3529	0.3787	0.4853	2.1197	0.1132	5.5968E-2	2.6377	0.5882	4.4156E-2	0.1836	0.2455	0.3006	0.2034	0.2228	0.2732	0.2435	0.2469	0.2444	0.2653	0.3564	0.2556	0.1724	0.2156	0.3606	2.2113	1.2280	5.0881E-4	6.2425E-4	4.849E-4	1.2579	0.2668	1.957	20.037	440.611
413000000	0.4928	2.2008	0.3142	9.8822E-2	2.7026	0.1907	0.4461	2.7081	0.2267	1.9228E-2	2.2125	0.3874	0.2560	2.2642	0.2251	3.7953E-2	2.7568	0.4599	4.5859E-3	0.1909	0.2884	0.3049	0.1961	0.2322	0.2668	0.2487	0.2385	0.2482	0.2645	0.3413	0.2558	0.1884	0.2145	0.3359	2.2866	1.1403	5.0281E-4	5.8478E-4	4.5188E-4	1.2279	6.3357E-2	2.103	22.806	459.457
414000000	0.5872	2.1140	0.2440	9.9409E-2	2.6948	0.2606	0.3821	2.7821	0.2045	2.9317E-2	2.2028	0.3992	0.2501	2.6168	7.9145E-2	0.1302	2.3944	0.5294	4.6329E-2	0.1703	0.2806	0.3143	0.1967	0.2186	0.2704	0.2400	0.2471	0.2513	0.2616	0.3375	0.2608	0.1655	0.2363	0.3672	2.2447	1.0702	6.97E-4	1.061E-3	5.3111E-4	1.5384	0.1288	1.428	22.175	419.542
415000000	0.4337	2.3669	0.2473	0.1939	2.4839	0.2744	0.3966	2.6115	0.2294	3.485E-2	2.3516	0.3760	0.3412	2.4971	0.1454	0.1955	2.1689	0.6519	1.892E-2	0.1725	0.2402	0.2885	0.2068	0.2325	0.2722	0.2507	0.2410	0.2487	0.2596	0.3206	0.2691	0.1728	0.2376	0.3898	2.1640	1.1901	5.1393E-4	7.4835E-4	4.5991E-4	1.5927	3.2614E-2	14.945	24.100	440.210
416000000	0.5231	2.2995	0.3885	7.3348E-2	2.4732	0.2423	0.4008	2.6948	0.2424	2.0037E-2	2.2443	0.3977	0.2477	2.3444	0.2109	1.5613E-2	2.8311	0.3502	1.022E-2	0.1955	0.1965	0.2961	0.2029	0.2348	0.2662	0.2393	0.2572	0.2465	0.2570	0.3570	0.2292	0.1788	0.2350	0.3506	2.2335	1.2205	5.0441E-4	6.2235E-4	4.1116E-4	1.4042	5.5784E-2	14.407	45.605	519.855
417000000	0.4108	2.4645	0.2468	9.3055E-2	2.5071	0.2778	0.3647	2.8520	0.2262	1.6702E-2	2.2449	0.2954	0.2153	2.4910	0.1952	9.3791E-2	2.5237	0.4810	6.2111E-3	0.1936	0.3309	0.2946	0.2030	0.2323	0.2701	0.2325	0.2475	0.2519	0.2682	0.3420	0.2667	0.1686	0.2226	0.3655	2.2421	1.0910	6.054E-4	8.5847E-4	5.3517E-4	1.5318	9.5418E-2	3.537	19.370	425.746
418000000	0.6815	2.2508	0.2975	0.1383	2.4217	0.2102	0.3663	2.7216	0.1827	4.121E-2	2.3502	0.3380	0.3377	2.2447	0.2107	2.3499E-2	2.8499	0.3334	2.2418E-2	0.1566	0.2588	0.3042	0.2061	0.2172	0.2724	0.2371	0.2513	0.2551	0.2565	0.3474	0.2411	0.1628	0.2487	0.3681	2.2114	1.1769	5.1894E-4	5.799E-4	4.8947E-4	1.1916	6.7025E-3	3.218	21.475	438.563
419000000	0.5378	2.3831	0.2632	0.1572	2.4828	0.1759	0.3585	2.5680	0.1898	4.0203E-2	2.4060	0.4374	0.3781	2.3984	0.1049	9.3203E-2	2.4278	0.5977	7.425E-3	0.1696	0.2506	0.2966	0.2091	0.2254	0.2689	0.2438	0.2495	0.2490	0.2577	0.3795	0.2331	0.1657	0.2217	0.3697	2.2565	1.0137	4.9476E-4	4.729E-4	5.1588E-4	1.2056	9.3509E-2	2.870	20.486	429.278
420000000	0.6277	2.1424	0.3567	0.1844	2.5129	0.1758	0.4044	2.7935	0.2152	3.3815E-2	2.2179	0.3352	0.4156	2.2832	0.1741	2.5966E-2	2.7332	0.3679	5.3496E-2	0.2010	0.2302	0.2962	0.2060	0.2278	0.2700	0.2321	0.2554	0.2440	0.2684	0.3392	0.2498	0.1922	0.2187	0.3678	2.1896	1.2525	4.8639E-4	5.3336E-4	4.6711E-4	1.1937	4.9219E-2	14.938	20.095	438.277
421000000	0.7194	2.0721	0.3122	0.1469	2.4904	0.2591	0.3674	2.8157	0.1920	2.9479E-2	2.2503	0.3450	0.3119	2.1475	0.3385	7.716E-2	2.3778	0.7473	2.3895E-2	0.1887	0.1926	0.2947	0.2006	0.2274	0.2773	0.2474	0.2441	0.2497	0.2589	0.3457	0.2716	0.1752	0.2075	0.3586	2.2382	1.1503	4.5514E-4	4.9626E-4	4.8375E-4	1.2544	6.3483E-2	14.317	21.965	442.821
422000000	0.6212	2.3647	0.2806	7.8878E-2	2.3780	0.2766	0.3608	2.8300	0.2368	3.5184E-2	2.1702	0.3669	0.3474	2.2751	0.1042	0.1252	2.6861	0.4619	5.3586E-2	0.1570	0.1986	0.2985	0.2047	0.2188	0.2779	0.2409	0.2504	0.2457	0.2630	0.3354	0.2334	0.1822	0.2491	0.3480	2.2481	1.1883	5.0301E-4	5.8595E-4	4.7269E-4	1.1793	5.7456E-2	17.211	23.074	461.654
423000000	0.5614	2.2195	0.2871	7.7686E-2	2.5795	0.2747	0.3641	2.9229	0.1493	2.3763E-2	2.1206	0.4193	0.3039	2.1948	0.1829	9.2213E-2	2.5551	0.6711	1.7325E-2	0.1573	0.2338	0.3048	0.2100	0.2238	0.2614	0.2413	0.2536	0.2324	0.2727	0.3148	0.2530	0.1843	0.2478	0.3408	2.2681	1.1699	5.9248E-4	7.5561E-4	5.1772E-4	1.3597	-2.9098E-3	12.131	20.100	419.926
424000000	0.7078	2.0726	0.3244	0.1279	2.4987	0.2687	0.4039	2.9705	0.2200	4.0107E-2	2.0272	0.3383	0.3168	2.6604	0.2231	5.0836E-2	2.2757	0.4731	3.6714E-2	0.1825	0.1504	0.3074	0.2036	0.2200	0.2690	0.2221	0.2557	0.2436	0.2786	0.3407	0.2359	0.1930	0.2304	0.3648	2.2716	0.9958	5.9456E-4	7.3912E-4	5.3392E-4	1.3160	1.3271E-2	5.142	19.769	409.020
425000000	0.3768	2.1819	0.3302	0.1541	2.7918	0.1652	0.3335	2.6763	0.2080	6.0475E-2	2.3147	0.4070	0.2632	2.4020	0.2864	0.1555	2.5261	0.3669	2.2439E-2	0.1690	0.2307	0.3020	0.1980	0.2342	0.2658	0.2317	0.2428	0.2512	0.2744	0.3216	0.2498	0.1856	0.2430	0.3863	2.1438	1.2820	5.5089E-4	6.5066E-4	4.8863E-4	1.3115	6.3768E-2	2.248	20.210	427.063
426000000	0.5419	2.1596	0.2497	0.1575	2.6808	0.2105	0.3246	2.8970	0.1805	2.5498E-2	2.2242	0.3481	0.3322	2.2947	0.2404	7.3636E-2	2.6306	0.4286	5.8092E-3	0.1985	0.2936	0.3018	0.2047	0.2273	0.2661	0.2235	0.2574	0.2503	0.2688	0.3347	0.2647	0.1723	0.2283	0.3545	2.2583	1.1103	5.3746E-4	6.8854E-4	5.3235E-4	1.2595	2.4885E-2	20.335	20.986	428.591
427000000	0.7268	2.2354	0.3470	0.1631	2.3291	0.1985	0.3303	2.7390	0.1921	2.9483E-2	2.2376	0.4715	0.2929	1.7940	0.2168	0.1061	2.9701	0.6202	5.188E-2	0.2032	0.2040	0.2911	0.2148	0.2259	0.2683	0.2563	0.2431	0.2440	0.2567	0.3606	0.2532	0.1743	0.2119	0.3725	2.1549	1.3378	5.1571E-4	6.1309E-4	5.1183E-4	1.2288	0.1910	8.134	23.637	429.289
428000000	0.5070	2.2405	0.3676	0.1039	2.5693	0.2117	0.3380	2.8842	0.2440	3.8363E-3	2.1517	0.3782	0.3115	2.2378	0.1428	8.3683E-2	2.6535	0.5708	5.7493E-2	0.1855	0.2843	0.3035	0.2031	0.2267	0.2668	0.2298	0.2617	0.2437	0.2649	0.3402	0.2581	0.1819	0.2197	0.3595	2.2717	1.0315	5.561E-4	7.3231E-4	5.3306E-4	1.2818	0.1348	1.996	19.750	416.792
429000000	0.5804	2.3662	0.2709	0.1426	2.4057	0.2343	0.3465	2.8463	0.2499	3.2675E-2	2.1396	0.3850	0.3119	2.4143	0.2849	0.2433	2.4259	0.3197	2.5537E-2	0.1851	0.2234	0.2970	0.2122	0.2258	0.2650	0.2378	0.2581	0.2362	0.2679	0.3322	0.2597	0.1882	0.2199	0.3620	2.2429	1.1122	5.2436E-4	6.7959E-4	5.0926E-4	1.2942	2.3257E-2	2.582	20.133	432.007
430000000	0.5778	2.4531	0.3302	0.1190	2.2577	0.2621	0.3865	2.8740	0.2262	1.3312E-2	2.1301	0.3699	0.3036	2.4798	0.1803	0.2492	2.3333	0.4537	2.1797E-2	0.1677	0.1538	0.2939	0.2049	0.2248	0.2765	0.2405	0.2509	0.2488	0.2598	0.3187	0.2489	0.1827	0.2497	0.3526	2.2460	1.1648	5.0738E-4	5.1889E-4	4.8184E-4	1.0756	6.2158E-2	4.280	19.823	432.194
431000000	0.5194	2.1722	0.2886	0.1112	2.5572	0.3513	0.3857	2.7182	0.2456	5.1358E-2	2.2484	0.3507	0.2715	2.3108	0.2007	8.9354E-2	2.5002	0.6274	3.9837E-2	0.1825	0.1629	0.3091	0.2061	0.2242	0.2607	0.2404	0.2456	0.2489	0.2651	0.3180	0.2505	0.1832	0.2483	0.3455	2.2469	1.2095	5.0823E-4	6.5637E-4	5.0741E-4	1.2987	2.7697E-2	0.480	19.981	452.331
432000000	0.4516	2.3129	0.2751	5.4419E-2	2.7184	0.1877	0.3782	2.8761	0.1709	6.8448E-3	2.1350	0.4329	0.3452	2.2831	0.2409	2.6883E-2	2.6152	0.4888	3.1285E-3	0.1687	0.1998	0.3053	0.2076	0.2293	0.2578	0.2394	0.2537	0.2489	0.2581	0.3682	0.2370	0.1676	0.2272	0.3783	2.2096	1.1143	5.8422E-4	6.6516E-4	5.3093E-4	1.1736	0.1190	1.326	19.968	420.844
433000000	0.6781	2.1540	0.3238	8.6128E-2	2.5437	0.2143	0.4317	2.8207	0.1882	1.8603E-2	2.1703	0.3705	0.3875	2.4257	0.1501	3.1273E-2	2.4325	0.5729	3.4739E-2	0.1904	0.2955	0.3028	0.1977	0.2287	0.2707	0.2347	0.2465	0.2409	0.2779	0.3597	0.2277	0.1927	0.2198	0.3804	2.1665	1.2454	5.9704E-4	7.9E-4	5.4024E-4	1.2132	4.987E-2	7.508	19.819	418.264
434000000	0.5612	2.0427	0.1949	0.1656	2.7500	0.2856	0.3826	2.8631	0.1344	1.3446E-2	2.2249	0.3815	0.1784	2.7299	0.2554	5.8976E-2	2.2936	0.4837	2.7877E-2	0.1690	0.2814	0.2959	0.2100	0.2271	0.2670	0.2509	0.2500	0.2353	0.2639	0.3205	0.2624	0.1536	0.2635	0.3980	2.1320	1.2428	6.7993E-4	1.0631E-3	4.9651E-4	1.5407	0.3430	2.047	20.475	421.214
435000000	0.4599	2.6402	0.2811	0.1648	2.2047	0.2494	0.3392	2.8644	0.1817	2.9261E-2	2.1900	0.3955	0.2663	2.5179	0.1900	8.2146E-2	2.5324	0.4113	5.576E-2	0.1857	0.2660	0.3101	0.2020	0.2214	0.2666	0.2373	0.2578	0.2444	0.2604	0.3343	0.2575	0.1660	0.2423	0.3390	2.2555	1.2240	5.4567E-4	7.1496E-4	4.5979E-4	1.4342	8.7666E-2	2.356	22.487	468.799
436000000	0.5577	2.1971	0.2424	0.1203	2.6331	0.2493	0.3012	2.6984	0.2071	4.057E-2	2.3292	0.4235	0.4746	2.2876	0.1940	5.6273E-2	2.5102	0.4773	7.9725E-3	0.1549	0.2634	0.2991	0.2013	0.2311	0.2686	0.2459	0.2573	0.2395	0.2573	0.3389	0.2391	0.1890	0.2329	0.3541	2.1936	1.3318	5.4132E-4	6.8793E-4	4.9685E-4	1.3640	1.7849E-2	1.713	21.718	432.187
