state	cp12.kappa	cp3.kappa	cp12.alpha	cp3.alpha	cp12.mu	cp3.mu	cp12.frequencies1	cp12.frequencies2	cp12.frequencies3	cp12.frequencies4	cp3.frequencies1	cp3.frequencies2	cp3.frequencies3	cp3.frequencies4	avian.rate	equine.rate	galliform1.rate	human1.rate	shorebird1.rate	swine1.rate	swine2.rate	swine3.rate	skygrid.precision	rootHeight	treeLength	tmrca(equine1)	tmrca(equine2)	tmrca(galliform1)	tmrca(human1)	tmrca(shorebird1)	tmrca(swine1)	tmrca(swine2)	tmrca(swine3)
384000000	7.606	16.928	0.2136	1.3177	0.3697	2.2605	0.3486	0.2451	0.1819	0.2245	0.3743	0.1922	0.1836	0.2498	2.2503E-3	1.3112E-3	2.8532E-3	1.8332E-3	3.1939E-3	2.5181E-3	2.473E-3	2.7221E-3	90.358	1103.830	4716.643	53.480	68.584	17.678	83.475	49.169	84.268	32.208	14.169
385000000	9.419	16.161	0.2307	1.2217	0.4267	2.1465	0.3445	0.2551	0.1799	0.2205	0.3782	0.1973	0.1810	0.2435	2.1522E-3	1.6548E-3	3.1768E-3	1.801E-3	3.2778E-3	2.6119E-3	2.4473E-3	3.1197E-3	88.119	977.060	4444.519	51.559	64.715	18.024	81.254	48.138	82.767	30.718	14.300
386000000	8.449	16.315	0.2168	1.2423	0.4151	2.1699	0.3493	0.2287	0.1966	0.2254	0.3744	0.1883	0.1829	0.2544	2.228E-3	1.524E-3	3.1946E-3	1.8052E-3	3.277E-3	2.4372E-3	2.7439E-3	2.4766E-3	30.269	993.318	4432.005	51.591	65.087	17.825	83.625	47.770	82.938	30.604	14.687
387000000	7.875	16.401	0.2448	1.2206	0.3853	2.2294	0.3564	0.2463	0.1784	0.2188	0.3792	0.1989	0.1770	0.2448	2.1741E-3	1.572E-3	3.2786E-3	1.7628E-3	3.081E-3	2.5409E-3	2.3616E-3	2.2342E-3	25.188	821.407	4138.888	51.983	65.119	18.797	82.447	47.845	83.879	30.709	14.837
388000000	8.190	16.705	0.2112	1.2629	0.3837	2.2326	0.3524	0.2502	0.1851	0.2122	0.3752	0.1951	0.1851	0.2446	2.1225E-3	1.5584E-3	3.0875E-3	1.7427E-3	2.9837E-3	2.4402E-3	2.3315E-3	2.1585E-3	60.135	1049.003	4616.381	50.696	67.573	17.518	82.644	49.359	83.879	31.761	14.775
389000000	8.051	16.626	0.2386	1.2322	0.3734	2.2532	0.3609	0.2429	0.1832	0.2130	0.3670	0.2020	0.1812	0.2498	2.1819E-3	1.6311E-3	2.9642E-3	1.8126E-3	3.1587E-3	2.3707E-3	2.1346E-3	2.6639E-3	146.934	914.124	4342.827	50.978	65.704	18.076	81.644	48.060	83.269	31.431	14.237
390000000	8.188	17.408	0.2204	1.2450	0.3914	2.2171	0.3398	0.2522	0.1974	0.2105	0.3789	0.1994	0.1766	0.2451	2.1244E-3	1.3643E-3	2.6817E-3	1.7793E-3	2.9861E-3	2.4747E-3	2.1992E-3	2.0636E-3	118.096	998.058	4504.644	51.251	66.482	18.479	83.299	49.620	83.330	31.703	14.405
391000000	8.372	17.210	0.2096	1.2951	0.4175	2.1649	0.3487	0.2332	0.2036	0.2146	0.3762	0.1905	0.1824	0.2509	2.1465E-3	1.5411E-3	2.9738E-3	1.9103E-3	3.2088E-3	2.2947E-3	2.4751E-3	2.5883E-3	798.037	864.901	4229.734	51.929	67.182	18.242	83.589	48.291	83.785	31.411	15.043
392000000	7.891	15.500	0.1991	1.3512	0.3900	2.2201	0.3560	0.2481	0.1774	0.2185	0.3763	0.1884	0.1857	0.2495	2.1127E-3	1.6091E-3	3.091E-3	1.773E-3	3.1389E-3	2.5715E-3	1.9708E-3	3.1134E-3	24.107	1031.233	4570.786	50.895	66.173	17.672	83.488	49.383	83.849	31.709	14.511
393000000	7.808	17.291	0.2251	1.2470	0.3573	2.2853	0.3501	0.2408	0.1844	0.2248	0.3732	0.1963	0.1785	0.2520	2.1108E-3	1.6337E-3	2.885E-3	1.7756E-3	3.0421E-3	2.2508E-3	2.4584E-3	2.4207E-3	106.602	864.059	4236.294	50.816	65.250	17.270	82.902	49.246	83.596	31.031	15.235
394000000	7.700	17.140	0.2053	1.2698	0.3974	2.2052	0.3551	0.2364	0.1920	0.2165	0.3680	0.1984	0.1845	0.2490	2.2773E-3	1.6041E-3	2.8003E-3	1.8923E-3	3.1756E-3	2.4968E-3	2.3129E-3	2.7985E-3	54.440	817.191	4081.997	50.056	72.176	18.189	83.185	48.597	83.946	31.306	14.182
395000000	8.302	16.021	0.2123	1.1968	0.4277	2.1445	0.3564	0.2460	0.2003	0.1973	0.3816	0.1884	0.1900	0.2400	2.2849E-3	1.4256E-3	3.5456E-3	1.8342E-3	3.1442E-3	2.562E-3	2.7346E-3	2.6059E-3	79.128	818.229	4078.378	52.147	67.734	17.405	83.328	48.781	82.882	31.336	15.005
396000000	8.952	16.024	0.2276	1.2352	0.3934	2.2132	0.3576	0.2490	0.1748	0.2186	0.3829	0.1934	0.1815	0.2422	2.1085E-3	1.4598E-3	3.2877E-3	1.8023E-3	3.1087E-3	2.4487E-3	2.4654E-3	2.4244E-3	31.067	1062.327	4621.584	51.078	66.339	18.329	82.027	49.849	84.246	30.932	14.784
397000000	8.718	17.198	0.2176	1.0496	0.4341	2.1318	0.3657	0.2504	0.1964	0.1875	0.3797	0.1939	0.1823	0.2441	2.2228E-3	1.4646E-3	2.2674E-3	1.9439E-3	3.1896E-3	2.2125E-3	2.6682E-3	2.6664E-3	133.561	978.754	4465.149	52.398	67.076	17.857	81.991	46.895	83.586	30.652	15.018
398000000	8.266	16.347	0.2076	1.2182	0.4152	2.1696	0.3465	0.2385	0.1981	0.2169	0.3795	0.1924	0.1786	0.2496	2.1739E-3	1.5578E-3	2.923E-3	1.7142E-3	3.3844E-3	2.4031E-3	2.408E-3	2.9435E-3	109.873	928.329	4392.670	51.382	66.669	17.602	83.518	46.161	83.539	30.893	14.347
399000000	8.178	15.865	0.2332	1.2299	0.4023	2.1954	0.3510	0.2460	0.1817	0.2213	0.3881	0.1893	0.1806	0.2420	2.1095E-3	1.5702E-3	2.6487E-3	1.7291E-3	2.8994E-3	2.32E-3	2.0185E-3	2.6386E-3	37.201	795.461	4102.320	50.811	65.289	17.509	81.192	49.084	83.452	31.822	14.598
400000000	8.259	17.483	0.2225	1.2208	0.3863	2.2274	0.3587	0.2407	0.1814	0.2192	0.3870	0.1952	0.1715	0.2464	2.0681E-3	1.4882E-3	2.6718E-3	1.7577E-3	2.9923E-3	2.5944E-3	2.4012E-3	2.4139E-3	92.811	978.860	4462.269	51.203	65.928	17.954	82.818	51.012	83.010	31.138	14.323
401000000	8.571	17.128	0.2202	1.2772	0.3695	2.2610	0.3504	0.2562	0.1819	0.2115	0.3708	0.1994	0.1798	0.2501	2.2067E-3	1.4278E-3	2.7468E-3	1.8956E-3	2.9422E-3	2.4676E-3	2.1305E-3	2.4918E-3	48.399	966.968	4439.015	52.079	65.959	18.190	83.645	48.553	84.105	32.020	14.620
402000000	8.486	16.322	0.2372	1.2648	0.3952	2.2095	0.3492	0.2389	0.1897	0.2223	0.3725	0.1987	0.1824	0.2464	2.1977E-3	1.6862E-3	3.1923E-3	1.7929E-3	3.2301E-3	2.4701E-3	2.5522E-3	2.192E-3	131.772	1052.958	4618.672	50.583	66.759	17.421	82.646	47.607	83.421	31.453	14.459
403000000	9.339	17.461	0.2248	1.0728	0.3910	2.2179	0.3648	0.2233	0.1928	0.2192	0.3743	0.2073	0.1783	0.2401	2.1216E-3	1.6047E-3	2.8879E-3	1.7598E-3	2.9662E-3	2.5209E-3	2.537E-3	2.4398E-3	39.492	909.204	4337.558	50.708	63.326	18.018	82.757	50.133	82.861	31.292	14.129
404000000	8.187	17.052	0.2185	1.1991	0.4037	2.1927	0.3618	0.2260	0.1913	0.2208	0.3744	0.1947	0.1863	0.2445	2.194E-3	1.5081E-3	2.7066E-3	1.7221E-3	3.1719E-3	2.5598E-3	2.4122E-3	2.734E-3	48.712	1066.385	4611.768	51.810	66.740	17.630	83.256	48.596	83.088	31.257	14.848
405000000	8.250	15.880	0.2230	1.2709	0.3908	2.2184	0.3534	0.2491	0.1866	0.2108	0.3791	0.1957	0.1789	0.2463	2.1381E-3	1.6178E-3	2.9808E-3	1.872E-3	3.1362E-3	2.4814E-3	2.298E-3	2.3026E-3	85.505	930.203	4345.776	50.407	64.717	17.855	82.602	49.445	83.404	31.960	14.509
406000000	7.912	16.411	0.2229	1.3071	0.4254	2.1493	0.3489	0.2288	0.2007	0.2216	0.3789	0.1979	0.1812	0.2421	2.2681E-3	1.517E-3	2.7909E-3	1.7621E-3	3.2388E-3	2.6212E-3	2.323E-3	2.5594E-3	30.140	824.638	4134.137	51.306	67.958	18.419	81.993	49.530	83.410	32.099	14.159
407000000	7.747	16.836	0.2248	1.1597	0.3822	2.2356	0.3456	0.2556	0.1860	0.2128	0.3689	0.1969	0.1789	0.2553	2.1653E-3	1.4223E-3	3.6516E-3	1.8696E-3	3.0187E-3	2.5373E-3	2.6502E-3	2.8944E-3	56.621	974.376	4426.535	51.019	69.242	17.606	81.848	47.434	84.022	31.492	14.215
408000000	7.891	16.971	0.2120	1.1625	0.4016	2.1968	0.3435	0.2374	0.1896	0.2295	0.3807	0.1907	0.1816	0.2471	2.1855E-3	1.4488E-3	3.0904E-3	1.8119E-3	3.1709E-3	2.6287E-3	2.1783E-3	2.6253E-3	28.995	901.014	4304.075	52.523	66.465	17.607	83.995	47.697	82.810	31.892	14.303
409000000	9.075	16.632	0.2270	1.2909	0.4023	2.1953	0.3598	0.2531	0.1736	0.2135	0.3733	0.1934	0.1794	0.2539	2.1672E-3	1.5586E-3	3.5806E-3	1.8892E-3	2.9777E-3	2.6378E-3	2.3426E-3	2.3021E-3	277.394	1020.241	4547.574	52.272	68.136	18.137	82.902	49.583	82.593	31.440	15.287
410000000	8.586	16.963	0.2174	1.1917	0.4189	2.1623	0.3568	0.2546	0.1901	0.1985	0.3828	0.1942	0.1796	0.2434	2.1572E-3	1.5158E-3	2.7474E-3	1.684E-3	3.1666E-3	2.4126E-3	2.4638E-3	2.1721E-3	79.744	950.531	4426.422	51.082	67.255	18.779	83.229	49.049	83.725	30.987	14.566
411000000	7.765	15.825	0.2352	1.2149	0.4113	2.1773	0.3607	0.2431	0.1861	0.2101	0.3734	0.1979	0.1838	0.2448	2.2904E-3	1.4824E-3	3.0139E-3	1.9895E-3	3.3567E-3	2.5063E-3	2.5358E-3	2.2626E-3	93.082	838.647	4112.211	51.637	67.743	17.739	82.572	48.640	83.392	31.315	14.549
412000000	9.070	15.658	0.2208	1.3478	0.3845	2.2310	0.3438	0.2505	0.1913	0.2144	0.3757	0.2013	0.1813	0.2416	2.0741E-3	1.5583E-3	2.6986E-3	1.6666E-3	2.8864E-3	2.4369E-3	2.3787E-3	2.299E-3	30.994	1007.915	4509.649	51.848	64.154	17.656	83.390	49.322	83.410	31.157	14.784
413000000	7.896	16.007	0.2198	1.1588	0.3958	2.2084	0.3579	0.2475	0.1757	0.2189	0.3754	0.1991	0.1771	0.2484	2.1387E-3	1.4949E-3	3.0369E-3	1.7685E-3	3.0018E-3	2.3282E-3	2.3302E-3	2.4386E-3	163.240	947.841	4398.491	51.590	66.149	17.960	82.568	49.349	84.285	32.166	14.279
414000000	7.551	16.821	0.2249	1.1853	0.3970	2.2060	0.3587	0.2472	0.1849	0.2092	0.3762	0.1958	0.1810	0.2470	2.1634E-3	1.5704E-3	3.5262E-3	1.9862E-3	3.2034E-3	2.5144E-3	2.4383E-3	2.838E-3	30.463	920.914	4360.571	51.757	68.241	17.967	82.620	45.971	84.172	31.132	13.984
415000000	8.339	16.902	0.2444	1.1614	0.3711	2.2578	0.3537	0.2356	0.1923	0.2184	0.3717	0.1990	0.1760	0.2533	2.1201E-3	1.5375E-3	3.2788E-3	1.6627E-3	2.7807E-3	2.3195E-3	2.381E-3	2.2081E-3	42.569	862.658	4249.111	52.010	66.182	17.601	85.232	50.753	83.806	30.910	14.732
416000000	8.365	16.344	0.2299	1.1032	0.3973	2.2054	0.3455	0.2402	0.1957	0.2186	0.3747	0.2064	0.1780	0.2408	2.1068E-3	1.4935E-3	2.703E-3	1.7774E-3	3.016E-3	2.5797E-3	2.2844E-3	2.4362E-3	109.935	893.925	4308.064	51.780	65.419	18.671	82.469	47.654	83.880	32.104	14.743
417000000	8.082	16.237	0.2175	1.1750	0.4244	2.1512	0.3433	0.2499	0.1860	0.2209	0.3766	0.1948	0.1761	0.2526	2.1741E-3	1.571E-3	2.5528E-3	1.8818E-3	3.3216E-3	2.5751E-3	2.2747E-3	2.3437E-3	32.849	1022.648	4489.088	51.316	63.899	17.638	82.594	46.757	83.534	31.960	15.188
418000000	7.219	17.022	0.2185	1.3098	0.3957	2.2086	0.3438	0.2374	0.2004	0.2184	0.3844	0.1909	0.1809	0.2439	2.2787E-3	1.6565E-3	3.1705E-3	1.7848E-3	3.2139E-3	2.444E-3	2.6639E-3	2.3178E-3	15.829	968.238	4372.579	50.478	65.207	17.765	81.897	50.789	84.302	31.585	15.589
419000000	8.592	16.839	0.2231	1.2018	0.4244	2.1512	0.3367	0.2389	0.1977	0.2267	0.3636	0.1996	0.1828	0.2540	2.1757E-3	1.3706E-3	2.6674E-3	1.9169E-3	3.0837E-3	2.5178E-3	2.5364E-3	2.2228E-3	123.854	1021.829	4490.424	53.054	69.182	18.416	81.462	48.383	82.729	30.816	15.082
420000000	7.467	16.479	0.2127	1.2165	0.4013	2.1973	0.3442	0.2415	0.1935	0.2208	0.3670	0.2066	0.1783	0.2481	2.1722E-3	1.5663E-3	2.9204E-3	1.7977E-3	3.1364E-3	2.533E-3	2.3652E-3	2.2941E-3	19.350	836.337	4201.703	52.066	67.277	17.554	82.323	48.217	83.336	31.746	15.030
421000000	8.376	15.965	0.2290	1.2635	0.4079	2.1842	0.3394	0.2475	0.1842	0.2289	0.3765	0.1994	0.1801	0.2440	2.0877E-3	1.3701E-3	3.3226E-3	1.6893E-3	3.0091E-3	2.2475E-3	2.4409E-3	2.5464E-3	9.161	964.399	4495.149	52.607	65.190	17.438	83.901	49.171	83.342	31.933	14.645
422000000	8.950	16.030	0.2119	1.2785	0.3972	2.2056	0.3427	0.2398	0.1941	0.2233	0.3797	0.2037	0.1785	0.2380	2.2354E-3	1.7714E-3	3.7257E-3	1.8962E-3	3.133E-3	2.4927E-3	2.455E-3	2.6193E-3	73.569	905.183	4235.034	50.365	66.657	17.525	83.154	48.757	83.902	31.074	14.146
423000000	8.273	17.142	0.2197	1.2229	0.4233	2.1534	0.3510	0.2436	0.1927	0.2127	0.3710	0.1894	0.1774	0.2623	2.1582E-3	1.5008E-3	3.4647E-3	1.755E-3	3.0755E-3	2.4612E-3	2.2664E-3	2.2606E-3	18.526	992.659	4540.998	51.609	66.904	17.984	82.989	49.625	82.788	32.715	14.695
424000000	7.712	16.210	0.2220	1.2639	0.3988	2.2023	0.3570	0.2379	0.1997	0.2054	0.3680	0.1974	0.1853	0.2493	2.1934E-3	1.5897E-3	3.1082E-3	1.7595E-3	3.2847E-3	2.3979E-3	2.4106E-3	2.1708E-3	416.858	851.166	4158.755	51.109	65.249	18.136	82.447	48.431	84.170	31.057	15.182
425000000	7.615	16.697	0.2221	1.4024	0.4238	2.1524	0.3483	0.2438	0.1866	0.2212	0.3818	0.1940	0.1812	0.2430	2.3423E-3	1.4698E-3	3.0929E-3	2.0678E-3	3.423E-3	2.6358E-3	2.7016E-3	2.5005E-3	39.932	880.469	4214.500	52.024	68.562	17.866	82.160	48.409	83.464	31.899	15.076
426000000	8.437	16.745	0.2197	1.3153	0.3748	2.2503	0.3687	0.2290	0.1842	0.2181	0.3705	0.1974	0.1851	0.2470	2.2604E-3	1.5532E-3	3.172E-3	1.9179E-3	3.3578E-3	2.3883E-3	2.2112E-3	2.4715E-3	191.373	883.588	4239.475	51.909	65.745	17.839	83.265	48.658	83.788	32.527	14.968
427000000	8.520	16.604	0.2140	1.1785	0.4214	2.1573	0.3491	0.2453	0.1966	0.2090	0.3836	0.1889	0.1821	0.2455	2.2788E-3	1.5649E-3	2.8406E-3	1.8422E-3	3.4254E-3	2.4765E-3	2.3158E-3	2E-3	29.086	1028.937	4540.399	50.906	65.421	18.169	81.954	47.973	84.283	31.374	15.764
428000000	8.144	16.219	0.2345	1.1910	0.3927	2.2147	0.3392	0.2595	0.1869	0.2144	0.3755	0.1920	0.1789	0.2536	2.1529E-3	1.3807E-3	3.3255E-3	1.7651E-3	3.1276E-3	2.5608E-3	2.1724E-3	2.2085E-3	546.468	830.994	4154.996	51.257	69.188	17.727	83.598	48.718	82.967	31.194	15.878
429000000	8.161	17.010	0.2196	1.3205	0.3692	2.2616	0.3585	0.2389	0.1878	0.2147	0.3915	0.1868	0.1804	0.2414	2.0868E-3	1.3123E-3	2.74E-3	1.7021E-3	3.2174E-3	2.3222E-3	2.2919E-3	2.3385E-3	121.658	951.824	4447.670	53.047	69.931	18.157	82.801	48.845	83.953	31.576	15.147
430000000	8.046	15.832	0.2206	1.2923	0.3813	2.2374	0.3381	0.2551	0.1889	0.2178	0.3688	0.1952	0.1894	0.2465	2.3305E-3	1.3951E-3	2.9241E-3	1.8897E-3	3.0262E-3	2.4964E-3	2.5616E-3	2.5516E-3	18.946	914.066	4304.961	52.229	68.639	17.582	81.533	49.317	84.938	31.315	14.622
431000000	8.527	16.686	0.2282	1.1951	0.3998	2.2004	0.3575	0.2413	0.1855	0.2157	0.3763	0.1973	0.1840	0.2425	2.129E-3	1.3673E-3	2.5077E-3	1.823E-3	3.0063E-3	2.3604E-3	2.5631E-3	2.7435E-3	107.348	1038.322	4594.716	53.524	68.959	18.480	82.166	50.135	85.083	31.039	13.915
432000000	9.265	17.190	0.1998	1.2082	0.4089	2.1823	0.3458	0.2519	0.1817	0.2206	0.3830	0.1902	0.1782	0.2487	2.1518E-3	1.4844E-3	2.8454E-3	1.6696E-3	3.0477E-3	2.3234E-3	2.2583E-3	2.878E-3	174.648	873.785	4257.957	51.515	67.576	18.564	82.378	46.417	85.360	31.686	14.636
433000000	8.180	16.856	0.2175	1.2465	0.3812	2.2376	0.3509	0.2508	0.1827	0.2156	0.3797	0.1887	0.1803	0.2513	2.2126E-3	1.527E-3	2.646E-3	1.7609E-3	3.1366E-3	2.3229E-3	2.4012E-3	2.5472E-3	70.859	838.064	4149.419	51.515	69.998	17.967	83.127	47.513	83.629	31.008	14.685
434000000	8.315	17.252	0.2100	1.2741	0.4030	2.1941	0.3616	0.2434	0.1842	0.2108	0.3694	0.1946	0.1795	0.2565	2.2007E-3	1.6362E-3	2.6694E-3	1.8188E-3	3.027E-3	2.5701E-3	2.1018E-3	2.2805E-3	155.100	819.732	4110.420	51.413	65.477	17.869	83.220	49.202	82.911	31.917	15.131
435000000	9.597	16.941	0.2157	1.2046	0.3885	2.2230	0.3304	0.2545	0.1900	0.2251	0.3737	0.1983	0.1789	0.2491	2.3304E-3	1.5338E-3	3.4429E-3	1.9412E-3	3.2969E-3	2.5284E-3	2.441E-3	2.0563E-3	448.203	800.154	4103.414	52.535	65.427	17.830	82.602	48.068	83.444	31.608	15.034
436000000	8.071	16.299	0.2290	1.2346	0.4017	2.1967	0.3491	0.2436	0.1770	0.2303	0.3834	0.1896	0.1841	0.2429	2.1037E-3	1.4549E-3	2.8013E-3	1.9843E-3	2.8768E-3	2.2725E-3	2.056E-3	2.8629E-3	68.547	1265.794	5060.207	52.226	67.316	17.783	82.127	47.480	84.231	32.469	14.427
437000000	8.018	16.298	0.2228	1.3287	0.3872	2.2257	0.3524	0.2437	0.1806	0.2234	0.3692	0.1990	0.1846	0.2472	2.2035E-3	1.539E-3	2.6819E-3	1.8119E-3	3.2888E-3	2.477E-3	2.2551E-3	2.2765E-3	12.982	932.679	4372.172	50.786	65.858	17.842	82.883	46.854	83.710	32.422	14.526
438000000	8.080	16.860	0.2197	1.2413	0.4106	2.1788	0.3385	0.2625	0.1888	0.2103	0.3761	0.1937	0.1843	0.2458	2.1419E-3	1.6324E-3	3.2202E-3	1.8206E-3	3.0368E-3	2.4253E-3	2.3966E-3	2.5114E-3	92.521	1042.599	4549.439	50.497	66.351	17.885	82.474	49.865	82.432	32.433	13.945
439000000	8.732	16.716	0.2096	1.2608	0.4010	2.1980	0.3420	0.2463	0.2046	0.2071	0.3836	0.1910	0.1845	0.2409	2.1672E-3	1.5187E-3	3.2194E-3	1.8048E-3	3.0647E-3	2.4683E-3	2.8228E-3	2.0431E-3	23.674	1072.488	4638.467	52.892	63.520	18.043	83.053	49.219	83.670	30.633	15.249
440000000	8.549	16.556	0.2326	1.2462	0.3919	2.2162	0.3386	0.2428	0.1859	0.2327	0.3728	0.1909	0.1836	0.2526	2.2203E-3	1.4194E-3	3.1793E-3	1.8566E-3	3.1242E-3	2.4198E-3	2.2432E-3	1.9502E-3	14.249	802.579	4108.440	51.498	68.963	18.337	83.554	50.126	83.498	31.608	16.536
441000000	8.073	17.059	0.2256	1.2501	0.3733	2.2533	0.3577	0.2391	0.1823	0.2209	0.3705	0.1988	0.1845	0.2462	2.0219E-3	1.4129E-3	2.6579E-3	1.7294E-3	3.1524E-3	2.2819E-3	2.2174E-3	2.0907E-3	134.184	859.832	4288.676	50.739	66.174	17.816	82.509	47.916	83.930	31.447	14.842
442000000	8.826	16.854	0.2150	1.1619	0.4028	2.1944	0.3541	0.2466	0.1788	0.2205	0.3797	0.1904	0.1780	0.2519	2.147E-3	1.522E-3	2.6775E-3	1.6874E-3	2.9473E-3	2.5024E-3	2.5701E-3	2.215E-3	82.547	1077.765	4712.962	50.995	64.676	18.121	83.570	49.997	83.064	31.111	15.128
443000000	7.761	16.156	0.2265	1.2638	0.3890	2.2219	0.3628	0.2312	0.1852	0.2208	0.3707	0.1986	0.1857	0.2450	2.2253E-3	1.4544E-3	2.7271E-3	1.7647E-3	3.1122E-3	2.4895E-3	2.4457E-3	2.807E-3	42.529	945.368	4380.402	52.238	66.933	18.100	81.760	48.769	83.622	31.414	14.965
444000000	8.384	16.525	0.2120	1.2361	0.4075	2.1851	0.3504	0.2442	0.1840	0.2213	0.3874	0.1887	0.1757	0.2482	2.1919E-3	1.478E-3	3.0844E-3	1.8669E-3	3.1747E-3	2.5214E-3	2.3418E-3	2.3733E-3	35.403	991.954	4445.100	51.456	63.637	17.939	81.725	49.761	83.640	31.440	14.693
445000000	8.445	17.211	0.2174	1.0705	0.4119	2.1762	0.3503	0.2409	0.1934	0.2155	0.3888	0.1894	0.1829	0.2389	2.1084E-3	1.6779E-3	2.9636E-3	1.7049E-3	3.3428E-3	2.6316E-3	2.1366E-3	2.346E-3	98.217	827.798	4203.328	50.632	65.577	18.021	83.660	48.593	82.615	31.629	15.508
446000000	8.771	16.410	0.2103	1.1875	0.3943	2.2113	0.3439	0.2611	0.1810	0.2139	0.3826	0.1974	0.1799	0.2401	2.1334E-3	1.447E-3	2.5838E-3	1.8068E-3	3.1522E-3	2.3754E-3	2.4875E-3	2.2028E-3	57.953	973.831	4478.639	52.044	68.599	18.045	82.656	49.734	82.995	31.209	15.008
447000000	8.173	16.856	0.2253	1.2070	0.4139	2.1721	0.3439	0.2396	0.1960	0.2205	0.3680	0.1978	0.1796	0.2546	2.2082E-3	1.4736E-3	3.0288E-3	1.7817E-3	2.8354E-3	2.3246E-3	2.689E-3	2.189E-3	20.006	904.332	4286.737	52.333	67.440	18.331	82.831	50.287	84.521	30.830	14.773
448000000	7.845	17.075	0.2303	1.2494	0.3903	2.2194	0.3533	0.2405	0.1842	0.2221	0.3720	0.2044	0.1780	0.2456	2.2461E-3	1.3675E-3	2.8592E-3	1.9711E-3	3.1734E-3	2.5854E-3	2.5956E-3	2.5091E-3	76.665	880.824	4278.378	51.299	69.450	18.012	80.681	48.822	85.268	30.501	14.674
449000000	9.029	16.498	0.2245	1.1644	0.3688	2.2624	0.3507	0.2491	0.1905	0.2097	0.3775	0.1966	0.1843	0.2415	2.097E-3	1.2851E-3	3.2998E-3	1.7645E-3	3.1679E-3	2.5389E-3	2.0485E-3	2.5725E-3	66.828	964.571	4497.172	52.741	67.391	17.978	82.976	47.486	82.499	31.713	14.970
450000000	8.600	16.430	0.2191	1.3082	0.4262	2.1477	0.3524	0.2419	0.1873	0.2184	0.3723	0.2007	0.1840	0.2429	2.1634E-3	1.5401E-3	3.3879E-3	1.7832E-3	3.1332E-3	2.4687E-3	2.6171E-3	2.2397E-3	19.103	867.521	4192.114	50.928	65.704	17.955	83.281	47.033	83.922	30.767	14.912
451000000	7.878	16.930	0.2218	1.1606	0.4204	2.1591	0.3405	0.2448	0.1954	0.2193	0.3796	0.1895	0.1822	0.2486	2.1868E-3	1.4716E-3	2.8264E-3	1.7681E-3	2.9959E-3	2.3356E-3	2.2406E-3	2.5864E-3	270.745	911.756	4372.568	51.880	67.067	18.056	82.726	49.317	83.233	30.916	14.610
452000000	8.165	16.167	0.2244	1.1785	0.3916	2.2169	0.3607	0.2465	0.1690	0.2237	0.3741	0.1997	0.1811	0.2451	2.2318E-3	1.5944E-3	2.6256E-3	1.8395E-3	2.9887E-3	2.5489E-3	2.3331E-3	2.4447E-3	32.856	861.938	4176.407	51.380	64.372	18.070	82.984	49.456	83.685	31.155	15.400
453000000	8.643	16.526	0.2305	1.2145	0.3932	2.2136	0.3724	0.2427	0.1792	0.2057	0.3782	0.1982	0.1778	0.2458	2.1235E-3	1.5427E-3	3.1198E-3	1.659E-3	3.0776E-3	2.4758E-3	2.2206E-3	2.4115E-3	454.035	916.989	4354.008	51.948	64.337	18.040	84.767	47.764	83.489	31.475	14.694
454000000	8.305	17.023	0.2105	1.2884	0.4163	2.1674	0.3438	0.2414	0.1804	0.2344	0.3686	0.1926	0.1764	0.2624	2.2712E-3	1.9138E-3	2.8561E-3	1.991E-3	3.6334E-3	2.6065E-3	2.4615E-3	2.6475E-3	42.130	938.098	4361.545	50.496	65.274	17.961	81.969	47.579	83.697	31.638	15.319
455000000	8.359	16.511	0.2237	1.1828	0.3969	2.2062	0.3523	0.2370	0.1955	0.2153	0.3792	0.1898	0.1859	0.2450	2.2758E-3	1.3483E-3	3.0175E-3	1.8264E-3	3.0058E-3	2.5045E-3	2.6283E-3	2.4188E-3	61.400	923.418	4320.304	52.071	69.511	17.987	83.043	49.927	82.785	31.106	15.325
456000000	8.274	16.276	0.2238	1.2996	0.4039	2.1922	0.3646	0.2388	0.1764	0.2202	0.3718	0.2000	0.1734	0.2548	2.1425E-3	1.4333E-3	3.4383E-3	1.7017E-3	2.9214E-3	2.3797E-3	2.3805E-3	2.5464E-3	38.762	825.084	4198.858	51.035	67.998	17.586	82.050	49.930	83.441	31.069	14.902
457000000	8.000	15.882	0.2162	1.2335	0.3907	2.2186	0.3651	0.2379	0.1855	0.2116	0.3660	0.1980	0.1831	0.2529	2.2293E-3	1.4511E-3	3.3579E-3	1.9242E-3	3.0077E-3	2.5659E-3	2.338E-3	2.4839E-3	36.999	926.203	4386.502	53.171	68.979	17.581	84.056	48.918	83.841	31.024	14.991
458000000	8.309	16.154	0.2276	1.1950	0.4220	2.1559	0.3478	0.2404	0.1897	0.2221	0.3814	0.1923	0.1775	0.2488	2.158E-3	1.5499E-3	2.3743E-3	1.7666E-3	2.9267E-3	2.3942E-3	2.8582E-3	2.7983E-3	34.654	908.289	4298.610	52.096	66.348	18.092	82.329	49.810	82.875	30.638	14.810
459000000	7.651	16.526	0.2161	1.3353	0.3904	2.2193	0.3471	0.2512	0.1815	0.2201	0.3762	0.1921	0.1787	0.2529	2.1301E-3	1.4329E-3	2.263E-3	1.8716E-3	3.1754E-3	2.3542E-3	2.5638E-3	2.6782E-3	194.909	903.416	4259.134	52.449	64.585	18.765	81.781	46.635	83.482	30.868	14.497
